,DateTime,Depth_m,ID,geometry,lat,lon
317,2017-04-15 12:47:00,0.6521,1510104,POINT (422412.9640316821 7671500.614527656),69.1426183,-148.952895
318,2017-04-15 12:47:00.5,0.7072,1510105,POINT (422413.3200130619 7671499.308959242),69.1426067,-148.952885
319,2017-04-15 12:47:01,0.6364,1510106,POINT (422413.3537298239 7671498.370686985),69.1425983,-148.9528834
320,2017-04-15 12:47:01.75,0.6471,1510107,POINT (422412.8020438698 7671497.651895621),69.1425917,-148.9528967
321,2017-04-15 12:47:02.25,0.5509,1510108,POINT (422412.4368718156 7671496.547819372),69.1425817,-148.952905
322,2017-04-15 12:47:02.75,0.6932,1510109,POINT (422412.2820083916 7671495.805226913),69.142575,-148.9529083
323,2017-04-15 12:47:03.25,0.6296,1510110,POINT (422412.0876586945 7671493.948180789),69.1425583,-148.9529117
324,2017-04-15 12:47:04,0.6071,1510111,POINT (422411.8595923446 7671493.029406955),69.14255,-148.9529167
325,2017-04-15 12:47:04.5,0.4997,1510112,POINT (422412.0404245336 7671492.465789082),69.142545,-148.9529117
326,2017-04-15 12:47:05.25,0.6043,1510113,POINT (422411.8063206013 7671491.357536614),69.142535,-148.9529167
327,2017-04-15 12:47:06.25,0.592,1510114,POINT (422412.2355058179 7671490.228149449),69.142525,-148.952905
328,2017-04-15 12:47:07,0.6077,1510115,POINT (422412.0628848947 7671488.92826689),69.1425133,-148.9529083
329,2017-04-15 12:47:07.75,0.6611,1510116,POINT (422412.1644772657 7671487.998988993),69.142505,-148.952905
330,2017-04-15 12:47:08.25,0.7264,1510117,POINT (422412.4703418734 7671487.241716214),69.1424983,-148.9528967
331,2017-04-15 12:47:08.75,0.81,1510118,POINT (422411.9126159198 7671486.333446401),69.14249,-148.95291
332,2017-04-15 12:47:09.25,0.805,1510119,POINT (422411.5651993692 7671485.786660392),69.142485,-148.9529183
333,2017-04-15 12:47:09.75,0.7685,1510120,POINT (422411.9151452789 7671484.291613155),69.1424717,-148.9529083
334,2017-04-15 12:47:10.25,0.892,1510121,POINT (422411.6827512621 7671483.361820093),69.1424633,-148.9529134
335,2017-04-15 12:47:11,0.7725,1510122,POINT (422413.0754130346 7671481.27569282),69.142445,-148.9528767
336,2017-04-15 12:47:11.75,0.91,1510123,POINT (422413.2307420357 7671479.786846899),69.1424317,-148.9528716
337,2017-04-15 12:47:12.25,0.97,1510124,POINT (422413.0719063301 7671479.044380948),69.142425,-148.952875
338,2017-04-15 12:47:12.75,0.846,1510125,POINT (422413.6382017754 7671478.100296435),69.1424167,-148.95286
339,2017-04-15 12:47:13.25,0.7387,1510126,POINT (422413.7057225817 7671478.098145048),69.1424167,-148.9528583
340,2017-04-15 12:47:14.25,0.7466,1510127,POINT (422414.19846044 7671476.966733417),69.1424067,-148.952845
341,2017-04-15 12:47:15,0.6544,1510128,POINT (422414.55409166 7671475.65001942),69.142395,-148.952835
342,2017-04-15 12:47:16,0.5717,1510129,POINT (422427.3726447455 7671561.898948286),69.1431717,-148.9525817
343,2017-04-15 12:47:16.5,0.6212,1510130,POINT (422426.9577228426 7671561.35431114),69.1431667,-148.9525917
344,2017-04-15 12:47:17,0.5126,1510131,POINT (422427.0632876373 7671560.424907302),69.1431584,-148.9525883
345,2017-04-15 12:47:17.5,0.5526,1510132,POINT (422427.2437621498 7671559.850144722),69.1431533,-148.9525833
346,2017-04-15 12:47:18,0.5453,1510133,POINT (422427.3911481163 7671558.361552707),69.14314,-148.9525784
347,2017-04-15 12:47:18.75,0.5509,1510134,POINT (422426.974160879 7671557.627310351),69.1431333,-148.9525883
348,2017-04-15 12:47:19.75,0.7038,1510135,POINT (422426.6150389291 7671556.712710682),69.143125,-148.9525966
349,2017-04-15 12:47:20.75,0.6037,1510136,POINT (422426.5734936177 7671555.408651552),69.1431133,-148.9525966
350,2017-04-15 12:47:21.5,0.5593,1510137,POINT (422426.6771517908 7671554.668979442),69.1431067,-148.9525934
351,2017-04-15 12:47:22.25,0.6026,1510138,POINT (422427.0427836283 7671553.541619326),69.1430967,-148.9525833
352,2017-04-15 12:47:22.75,0.5638,1510139,POINT (422426.6793344305 7671552.616000375),69.1430883,-148.9525917
353,2017-04-15 12:47:23.5,0.4783,1510140,POINT (422426.3937670251 7671551.888728378),69.1430817,-148.9525983
354,2017-04-15 12:47:24,0.552,1510141,POINT (422426.6935901438 7671550.94197866),69.1430733,-148.95259
355,2017-04-15 12:47:24.75,0.5452,1510142,POINT (422426.5230438299 7671549.831700291),69.1430633,-148.9525934
356,2017-04-15 12:47:25.25,0.457,1510143,POINT (422426.7774295548 7671549.455411128),69.14306,-148.9525867
357,2017-04-15 12:47:26.75,0.5475,1510144,POINT (422427.0715718286 7671548.330328588),69.14305,-148.9525784
358,2017-04-15 12:47:27.5,0.4991,1510145,POINT (422427.2666588789 7671546.092690123),69.14303,-148.9525717
359,2017-04-15 12:47:28.5,0.507,1510146,POINT (422426.6911962179 7671544.627126754),69.1430167,-148.952585
360,2017-04-15 12:47:29.25,0.5649,1510147,POINT (422426.4190556019 7671544.446125707),69.143015,-148.9525917
361,2017-04-15 12:47:30,0.6071,1510148,POINT (422426.7807174701 7671543.318892096),69.143005,-148.9525817
362,2017-04-15 12:47:30.5,0.6678,1510149,POINT (422426.5583414215 7671542.578449777),69.1429983,-148.9525867
363,2017-04-15 12:47:31.25,0.6987,1510150,POINT (422425.7960101286 7671541.487024754),69.1429883,-148.952605
364,2017-04-15 12:47:32,0.6363,1510151,POINT (422425.6354712777 7671540.566098589),69.14298,-148.9526083
365,2017-04-15 12:47:33,0.6504,1510152,POINT (422425.5939257581 7671539.262039486),69.1429683,-148.9526083
366,2017-04-15 12:47:33.75,0.5379,1510153,POINT (422425.3161030284 7671538.902705689),69.142965,-148.952615
367,2017-04-15 12:47:34.25,0.6358,1510154,POINT (422425.7590672752 7671538.330737607),69.14296,-148.9526034
368,2017-04-15 12:47:35,0.588,1510155,POINT (422425.8205499023 7671538.139107876),69.1429583,-148.9526017
369,2017-04-15 12:47:35.5,0.5481,1510156,POINT (422425.6600109269 7671537.218181709),69.14295,-148.952605
370,2017-04-15 12:47:36,0.5374,1510157,POINT (422425.8728526726 7671535.537833357),69.142935,-148.9525983
371,2017-04-15 12:47:36.75,0.5852,1510158,POINT (422425.6845509581 7671533.870264837),69.14292,-148.9526017
372,2017-04-15 12:47:37.5,0.5576,1510159,POINT (422425.744324026 7671533.500175701),69.1429167,-148.9525999
373,2017-04-15 12:47:38.25,0.4215,1510160,POINT (422425.5637683691 7671532.200545263),69.142905,-148.9526034
374,2017-04-15 12:47:39,0.5469,1510161,POINT (422425.2899166262 7671531.841084931),69.1429017,-148.95261
375,2017-04-15 12:47:40,0.5194,1510162,POINT (422425.1868882765 7671530.728655589),69.1428917,-148.9526117
376,2017-04-15 12:47:41,0.3535,1510163,POINT (422425.3596188047 7671529.785954817),69.1428833,-148.9526066
377,2017-04-15 12:47:42,0.4232,1510164,POINT (422425.5902157499 7671528.662896661),69.1428733,-148.9525999
378,2017-04-15 12:47:42.75,0.4654,1510165,POINT (422425.483215771 7671527.55059384),69.1428633,-148.9526017
379,2017-04-15 12:47:43.5,0.611,1510166,POINT (422424.5898125559 7671526.463344787),69.1428533,-148.9526233
380,2017-04-15 12:47:44.25,0.5868,1510167,POINT (422424.4928204013 7671525.540394139),69.142845,-148.952625
381,2017-04-15 12:47:45,0.4356,1510168,POINT (422424.4573111387 7671524.425813736),69.142835,-148.952625
382,2017-04-15 12:47:45.75,0.5036,1510169,POINT (422424.7752472644 7671524.04749982),69.1428317,-148.9526167
383,2017-04-15 12:47:46.5,0.6026,1510170,POINT (422425.0790456593 7671523.100623401),69.1428233,-148.9526083
384,2017-04-15 12:47:47.25,0.6273,1510171,POINT (422424.8392682358 7671521.814036832),69.1428117,-148.9526133
385,2017-04-15 12:47:48.25,0.5762,1510172,POINT (422425.075547374 7671520.8693115),69.1428033,-148.9526066
386,2017-04-15 12:47:49,0.5717,1510173,POINT (422425.2524083323 7671520.305821138),69.1427983,-148.9526017
387,2017-04-15 12:47:49.75,0.5829,1510174,POINT (422425.7256776785 7671518.438662193),69.1427817,-148.9525883
388,2017-04-15 12:47:50.75,0.5188,1510175,POINT (422426.2301293464 7671517.675064493),69.142775,-148.952575
389,2017-04-15 12:47:51.5,0.6037,1510176,POINT (422426.1371094428 7671516.751987254),69.1427667,-148.9525766
390,2017-04-15 12:47:52.25,0.7533,1510177,POINT (422425.6369062327 7671515.652211154),69.1427567,-148.9525883
391,2017-04-15 12:47:53,0.814,1510178,POINT (422425.8117030894 7671514.899115633),69.14275,-148.9525833
392,2017-04-15 12:47:53.75,0.879,1510179,POINT (422425.6528727956 7671514.156648874),69.1427433,-148.9525867
393,2017-04-15 12:47:54.75,0.995,1510180,POINT (422425.8280248804 7671513.41469916),69.1427367,-148.9525817
394,2017-04-15 12:47:55.5,1.174,1510181,POINT (422425.8362456484 7671511.551198811),69.14272,-148.95258
395,2017-04-15 12:47:56.25,1.178,1510182,POINT (422425.9755346256 7671509.683522892),69.1427033,-148.952575
396,2017-04-15 12:47:57,1.2,1510183,POINT (422425.7712652519 7671509.511516658),69.1427017,-148.95258
397,2017-04-15 12:47:57.75,1.118,1510184,POINT (422424.8561299507 7671507.867103815),69.1426867,-148.9526017
398,2017-04-15 12:47:58.75,1.033,1510185,POINT (422424.353859841 7671506.57772277),69.142675,-148.9526133
399,2017-04-15 12:47:59.5,0.985,1510186,POINT (422424.3701811478 7671505.093306288),69.1426617,-148.9526117
400,2017-04-15 12:48:00.25,1.027,1510187,POINT (422424.6760469826 7671504.336035043),69.142655,-148.9526034
401,2017-04-15 12:48:01,0.915,1510188,POINT (422425.0874810732 7671502.649359955),69.14264,-148.9525917
402,2017-04-15 12:48:01.75,0.949,1510189,POINT (422425.4150734864 7671502.449252468),69.1426383,-148.9525833
403,2017-04-15 12:48:02.25,1.066,1510190,POINT (422425.7212951112 7671501.70312716),69.1426317,-148.952575
404,2017-04-15 12:48:03,1.074,1510191,POINT (422425.4196778583 7671500.597024468),69.1426217,-148.9525817
405,2017-04-15 12:48:03.5,0.93,1510192,POINT (422426.3192465835 7671499.631168318),69.1426133,-148.9525583
406,2017-04-15 12:48:04.25,0.902,1510193,POINT (422426.4385976043 7671499.259181238),69.14261,-148.952555
407,2017-04-15 12:48:05,0.979,1510194,POINT (422426.4666381404 7671498.14257632),69.1426,-148.9525534
408,2017-04-15 12:48:05.5,0.796,1510195,POINT (422426.1689926801 7671497.036347005),69.14259,-148.95256
409,2017-04-15 12:48:06,0.974,1510196,POINT (422426.3853357051 7671497.58731062),69.142595,-148.952555
410,2017-04-15 12:48:06.75,0.944,1510197,POINT (422425.0968093064 7671496.70231975),69.1425867,-148.9525867
411,2017-04-15 12:48:07.75,0.914,1510198,POINT (422425.6570683364 7671495.56875936),69.1425767,-148.9525717
412,2017-04-15 12:48:08.5,0.819,1510199,POINT (422426.3661507842 7671494.988313758),69.1425717,-148.9525534
413,2017-04-15 12:48:09.25,0.893,1510200,POINT (422426.4713648778 7671494.047764139),69.1425633,-148.95255
414,2017-04-15 12:48:10,0.849,1510201,POINT (422426.6902492907 7671492.556894597),69.14255,-148.9525433
415,2017-04-15 12:48:10.75,0.7431,1510202,POINT (422426.5989387028 7671491.812276749),69.1425433,-148.952545
416,2017-04-15 12:48:11.5,0.7993,1510203,POINT (422426.6767462495 7671490.136230606),69.1425283,-148.9525417
417,2017-04-15 12:48:12,0.93,1510204,POINT (422426.7900615926 7671489.574764876),69.1425233,-148.9525384
418,2017-04-15 12:48:12.5,0.7662,1510205,POINT (422426.8438000841 7671489.015197116),69.1425183,-148.9525366
419,2017-04-15 12:48:13.25,0.906,1510206,POINT (422427.4676106586 7671487.879612664),69.1425083,-148.95252
420,2017-04-15 12:48:13.75,0.7639,1510207,POINT (422427.2975400225 7671484.537895895),69.1424783,-148.9525216
421,2017-04-15 12:48:14.25,0.862,1510208,POINT (422427.7785652509 7671483.038675493),69.142465,-148.9525083
422,2017-04-15 12:48:15,0.997,1510209,POINT (422427.7547755275 7671482.291906612),69.1424583,-148.9525083
423,2017-04-15 12:48:15.75,0.854,1510210,POINT (422427.3043341629 7671480.632688957),69.1424433,-148.9525183
424,2017-04-15 12:48:16.5,0.919,1510211,POINT (422426.9234774857 7671479.160925561),69.14243,-148.9525267
425,2017-04-15 12:48:17.25,0.981,1510212,POINT (422427.0667426512 7671477.293123224),69.1424133,-148.9525216
426,2017-04-15 12:48:18,0.861,1510213,POINT (422398.3451370327 7671515.963976065),69.1427517,-148.953275
