,Counter,Depth_m,LatitudeDD,LongitudeD,RECORD,geometry
1563,1411560.0,0.4856,69.1444,-148.951,3756,POINT (422494.5506571255 7671696.802448871)
1564,1411560.0,0.6374,69.1444,-148.951,3757,POINT (422494.5506571255 7671696.802448871)
1565,1411570.0,0.6081,69.1444,-148.951,3758,POINT (422494.5506571255 7671696.802448871)
1566,1411570.0,0.6548,69.1444,-148.951,3759,POINT (422494.5506571255 7671696.802448871)
1567,1411570.0,0.6385,69.1444,-148.951,3760,POINT (422494.5506571255 7671696.802448871)
1568,1411570.0,0.5395,69.1444,-148.951,3761,POINT (422494.5506571255 7671696.802448871)
1569,1411570.0,0.5693,69.1444,-148.951,3762,POINT (422494.5506571255 7671696.802448871)
1570,1411570.0,0.5418,69.1443,-148.951,3763,POINT (422494.1958563666 7671685.656635029)
1571,1411570.0,0.643,69.1443,-148.951,3764,POINT (422494.1958563666 7671685.656635029)
1572,1411570.0,0.6441,69.1443,-148.951,3765,POINT (422494.1958563666 7671685.656635029)
1573,1411570.0,0.6312,69.1443,-148.951,3766,POINT (422494.1958563666 7671685.656635029)
1574,1411580.0,0.5137,69.1443,-148.951,3767,POINT (422494.1958563666 7671685.656635029)
1575,1411580.0,0.6284,69.1443,-148.951,3768,POINT (422494.1958563666 7671685.656635029)
1576,1411580.0,0.5395,69.1443,-148.951,3769,POINT (422494.1958563666 7671685.656635029)
1577,1411580.0,0.5929,69.1443,-148.951,3770,POINT (422494.1958563666 7671685.656635029)
1578,1411580.0,0.5912,69.1443,-148.951,3771,POINT (422494.1958563666 7671685.656635029)
1579,1411580.0,0.5676,69.1442,-148.951,3772,POINT (422493.8410558474 7671674.510821304)
1580,1411580.0,0.5288,69.1442,-148.951,3773,POINT (422493.8410558474 7671674.510821304)
1581,1411580.0,0.4709,69.1442,-148.951,3774,POINT (422493.8410558474 7671674.510821304)
1582,1411580.0,0.5451,69.1442,-148.951,3775,POINT (422493.8410558474 7671674.510821304)
1583,1411580.0,0.6042,69.1442,-148.951,3776,POINT (422493.8410558474 7671674.510821304)
1584,1411580.0,0.3855,69.1442,-148.951,3777,POINT (422493.8410558474 7671674.510821304)
1585,1411590.0,0.4063,69.1442,-148.951,3778,POINT (422493.8410558474 7671674.510821304)
1586,1411590.0,0.5777,69.1442,-148.951,3779,POINT (422493.8410558474 7671674.510821304)
1587,1411590.0,0.6806,69.1442,-148.951,3780,POINT (422493.8410558474 7671674.510821304)
1588,1411590.0,0.512,69.1442,-148.951,3781,POINT (422493.8410558474 7671674.510821304)
1589,1411590.0,0.5744,69.1442,-148.951,3782,POINT (422493.8410558474 7671674.510821304)
1590,1411590.0,0.6149,69.1441,-148.951,3783,POINT (422493.4862555676 7671663.365007691)
1591,1411590.0,0.4586,69.1441,-148.951,3784,POINT (422493.4862555676 7671663.365007691)
1592,1411590.0,0.4288,69.1441,-148.951,3785,POINT (422493.4862555676 7671663.365007691)
1593,1411590.0,0.5755,69.1441,-148.951,3786,POINT (422493.4862555676 7671663.365007691)
1594,1411600.0,0.6784,69.1441,-148.951,3787,POINT (422493.4862555676 7671663.365007691)
1595,1411600.0,0.5879,69.1441,-148.951,3788,POINT (422493.4862555676 7671663.365007691)
1596,1411600.0,0.5862,69.1441,-148.951,3789,POINT (422493.4862555676 7671663.365007691)
1597,1411600.0,0.7037,69.1441,-148.951,3790,POINT (422493.4862555676 7671663.365007691)
1598,1411600.0,0.6677,69.1441,-148.951,3791,POINT (422493.4862555676 7671663.365007691)
1599,1411600.0,0.4974,69.14399999999999,-148.951,3792,POINT (422493.1314555276 7671652.219194198)
1600,1411600.0,0.6688,69.14399999999999,-148.951,3793,POINT (422493.1314555276 7671652.219194198)
1601,1411600.0,0.5862,69.14399999999999,-148.951,3794,POINT (422493.1314555276 7671652.219194198)
1602,1411600.0,0.652,69.14399999999999,-148.951,3795,POINT (422493.1314555276 7671652.219194198)
1603,1411600.0,0.67,69.14399999999999,-148.951,3796,POINT (422493.1314555276 7671652.219194198)
1604,1411600.0,0.6177,69.14399999999999,-148.951,3797,POINT (422493.1314555276 7671652.219194198)
1605,1411610.0,0.6424,69.14399999999999,-148.951,3798,POINT (422493.1314555276 7671652.219194198)
1606,1411610.0,0.5035,69.14399999999999,-148.951,3799,POINT (422493.1314555276 7671652.219194198)
1607,1411610.0,0.4378,69.14399999999999,-148.951,3800,POINT (422493.1314555276 7671652.219194198)
1608,1411610.0,0.3889,69.14399999999999,-148.951,3801,POINT (422493.1314555276 7671652.219194198)
1609,1411610.0,0.5609,69.1439,-148.951,3802,POINT (422492.7766557272 7671641.073380821)
1610,1411610.0,0.5603,69.1439,-148.951,3803,POINT (422492.7766557272 7671641.073380821)
1611,1411610.0,0.5126,69.1439,-148.951,3804,POINT (422492.7766557272 7671641.073380821)
1612,1411610.0,0.5182,69.1439,-148.951,3805,POINT (422492.7766557272 7671641.073380821)
1613,1411610.0,0.4962,69.1439,-148.951,3806,POINT (422492.7766557272 7671641.073380821)
1614,1411620.0,0.6441,69.1439,-148.951,3807,POINT (422492.7766557272 7671641.073380821)
1615,1411620.0,0.4485,69.1439,-148.951,3808,POINT (422492.7766557272 7671641.073380821)
1616,1411620.0,0.5064,69.1438,-148.951,3809,POINT (422492.4218561664 7671629.927567559)
1617,1411620.0,0.6149,69.1438,-148.951,3810,POINT (422492.4218561664 7671629.927567559)
1618,1411620.0,0.7447,69.1438,-148.951,3811,POINT (422492.4218561664 7671629.927567559)
1619,1411620.0,0.4839,69.1438,-148.951,3812,POINT (422492.4218561664 7671629.927567559)
1620,1411620.0,0.643,69.1438,-148.951,3813,POINT (422492.4218561664 7671629.927567559)
1621,1411620.0,0.4546,69.1438,-148.951,3814,POINT (422492.4218561664 7671629.927567559)
1622,1411620.0,0.4766,69.1438,-148.951,3815,POINT (422492.4218561664 7671629.927567559)
1623,1411620.0,0.5688,69.1438,-148.951,3816,POINT (422492.4218561664 7671629.927567559)
1624,1411620.0,0.4878,69.1438,-148.951,3817,POINT (422492.4218561664 7671629.927567559)
1625,1411630.0,0.544,69.1438,-148.951,3818,POINT (422492.4218561664 7671629.927567559)
1626,1411630.0,0.4597,69.1438,-148.951,3819,POINT (422492.4218561664 7671629.927567559)
1627,1411630.0,0.5193,69.1438,-148.951,3820,POINT (422492.4218561664 7671629.927567559)
1628,1411630.0,0.471,69.1437,-148.951,3821,POINT (422492.0670568452 7671618.781754414)
1629,1411630.0,0.4968,69.1437,-148.951,3822,POINT (422492.0670568452 7671618.781754414)
1630,1411630.0,0.431,69.1437,-148.951,3823,POINT (422492.0670568452 7671618.781754414)
1631,1411630.0,0.5277,69.1437,-148.951,3824,POINT (422492.0670568452 7671618.781754414)
1632,1411630.0,0.6447,69.1437,-148.951,3825,POINT (422492.0670568452 7671618.781754414)
1633,1411630.0,0.5379,69.1437,-148.951,3826,POINT (422492.0670568452 7671618.781754414)
1634,1411640.0,0.5317,69.1437,-148.951,3827,POINT (422492.0670568452 7671618.781754414)
1635,1411640.0,0.4395,69.1437,-148.951,3828,POINT (422492.0670568452 7671618.781754414)
1636,1411640.0,0.5705,69.1437,-148.951,3829,POINT (422492.0670568452 7671618.781754414)
1637,1411640.0,0.6008,69.1437,-148.951,3830,POINT (422492.0670568452 7671618.781754414)
1638,1411640.0,0.5367,69.1436,-148.951,3831,POINT (422491.7122577635 7671607.635941382)
1639,1411640.0,0.5609,69.1436,-148.951,3832,POINT (422491.7122577635 7671607.635941382)
1640,1411640.0,0.3922,69.1436,-148.951,3833,POINT (422491.7122577635 7671607.635941382)
1641,1411640.0,0.4586,69.1436,-148.951,3834,POINT (422491.7122577635 7671607.635941382)
1642,1411640.0,0.5958,69.1436,-148.951,3835,POINT (422491.7122577635 7671607.635941382)
1643,1411640.0,0.5941,69.1436,-148.951,3836,POINT (422491.7122577635 7671607.635941382)
1644,1411640.0,0.5305,69.1436,-148.951,3837,POINT (422491.7122577635 7671607.635941382)
1645,1411650.0,0.4771,69.1436,-148.951,3838,POINT (422491.7122577635 7671607.635941382)
1646,1411650.0,0.4428,69.1436,-148.951,3839,POINT (422491.7122577635 7671607.635941382)
1647,1411650.0,0.5699,69.1435,-148.951,3840,POINT (422491.3574589216 7671596.490128467)
1648,1411650.0,0.4327,69.1435,-148.951,3841,POINT (422491.3574589216 7671596.490128467)
1649,1411650.0,0.4164,69.1435,-148.951,3842,POINT (422491.3574589216 7671596.490128467)
1650,1411650.0,0.4159,69.1435,-148.951,3843,POINT (422491.3574589216 7671596.490128467)
1651,1411650.0,0.5092,69.1435,-148.951,3844,POINT (422491.3574589216 7671596.490128467)
1652,1411650.0,0.5148,69.1435,-148.951,3845,POINT (422491.3574589216 7671596.490128467)
1653,1411650.0,0.6874,69.1435,-148.951,3846,POINT (422491.3574589216 7671596.490128467)
1654,1411660.0,0.6149,69.1435,-148.951,3847,POINT (422491.3574589216 7671596.490128467)
1655,1411660.0,0.6463,69.1434,-148.951,3848,POINT (422491.0026603192 7671585.344315667)
1656,1411660.0,0.6205,69.1434,-148.951,3849,POINT (422491.0026603192 7671585.344315667)
1657,1411660.0,0.4327,69.1434,-148.951,3850,POINT (422491.0026603192 7671585.344315667)
1658,1411660.0,0.5047,69.1434,-148.951,3851,POINT (422491.0026603192 7671585.344315667)
1659,1411660.0,0.5643,69.1434,-148.951,3852,POINT (422491.0026603192 7671585.344315667)
1660,1411660.0,0.5575,69.1434,-148.951,3853,POINT (422491.0026603192 7671585.344315667)
1661,1411660.0,0.6048,69.1434,-148.951,3854,POINT (422491.0026603192 7671585.344315667)
1662,1411660.0,0.4029,69.1433,-148.951,3855,POINT (422490.6478619563 7671574.198502984)
1663,1411660.0,0.4575,69.1433,-148.951,3856,POINT (422490.6478619563 7671574.198502984)
1664,1411660.0,0.4867,69.1433,-148.951,3857,POINT (422490.6478619563 7671574.198502984)
1665,1411670.0,0.4721,69.1433,-148.951,3858,POINT (422490.6478619563 7671574.198502984)
1666,1411670.0,0.5109,69.1433,-148.951,3859,POINT (422490.6478619563 7671574.198502984)
1667,1411670.0,0.4811,69.1433,-148.951,3860,POINT (422490.6478619563 7671574.198502984)
1668,1411670.0,0.5575,69.1433,-148.951,3861,POINT (422490.6478619563 7671574.198502984)
1669,1411670.0,0.5227,69.1433,-148.951,3862,POINT (422490.6478619563 7671574.198502984)
1670,1411670.0,0.5626,69.1433,-148.951,3863,POINT (422490.6478619563 7671574.198502984)
1671,1411670.0,0.6149,69.1433,-148.951,3864,POINT (422490.6478619563 7671574.198502984)
1672,1411670.0,0.182,69.1433,-148.951,3865,POINT (422490.6478619563 7671574.198502984)
1673,1411670.0,0.4698,69.1432,-148.951,3866,POINT (422490.2930638331 7671563.052690413)
1674,1411680.0,0.4305,69.1432,-148.951,3867,POINT (422490.2930638331 7671563.052690413)
1675,1411680.0,0.4693,69.1432,-148.951,3868,POINT (422490.2930638331 7671563.052690413)
1676,1411680.0,0.2809,69.1432,-148.951,3869,POINT (422490.2930638331 7671563.052690413)
1677,1411680.0,0.3833,69.1432,-148.951,3870,POINT (422490.2930638331 7671563.052690413)
1678,1411680.0,0.3675,69.1432,-148.951,3871,POINT (422490.2930638331 7671563.052690413)
1679,1411680.0,0.2866,69.1432,-148.951,3872,POINT (422490.2930638331 7671563.052690413)
1680,1411680.0,0.5418,69.1432,-148.951,3873,POINT (422490.2930638331 7671563.052690413)
1681,1411680.0,0.3259,69.1432,-148.951,3874,POINT (422490.2930638331 7671563.052690413)
1682,1411680.0,0.4423,69.1432,-148.951,3875,POINT (422490.2930638331 7671563.052690413)
1683,1411680.0,0.4749,69.1431,-148.951,3876,POINT (422489.9382659496 7671551.906877964)
1684,1411680.0,0.4181,69.1431,-148.951,3877,POINT (422489.9382659496 7671551.906877964)
1685,1411690.0,0.417,69.1431,-148.951,3878,POINT (422489.9382659496 7671551.906877964)
1686,1411690.0,0.5165,69.1431,-148.951,3879,POINT (422489.9382659496 7671551.906877964)
1687,1411690.0,0.2472,69.1431,-148.951,3880,POINT (422489.9382659496 7671551.906877964)
1688,1411690.0,0.3405,69.1431,-148.951,3881,POINT (422489.9382659496 7671551.906877964)
1689,1411690.0,0.431,69.1431,-148.951,3882,POINT (422489.9382659496 7671551.906877964)
1690,1411690.0,0.4783,69.1431,-148.951,3883,POINT (422489.9382659496 7671551.906877964)
1691,1411690.0,0.3945,69.1431,-148.951,3884,POINT (422489.9382659496 7671551.906877964)
1692,1411690.0,0.5598,69.1431,-148.951,3885,POINT (422489.9382659496 7671551.906877964)
1693,1411690.0,0.5828,69.143,-148.951,3886,POINT (422489.5834683057 7671540.761065627)
1694,1411700.0,0.5249,69.143,-148.951,3887,POINT (422489.5834683057 7671540.761065627)
1695,1411700.0,0.6447,69.143,-148.951,3888,POINT (422489.5834683057 7671540.761065627)
1696,1411700.0,0.6351,69.143,-148.951,3889,POINT (422489.5834683057 7671540.761065627)
1697,1411700.0,0.6216,69.143,-148.951,3890,POINT (422489.5834683057 7671540.761065627)
1698,1411700.0,0.4918,69.143,-148.951,3891,POINT (422489.5834683057 7671540.761065627)
1699,1411700.0,0.6829,69.143,-148.951,3892,POINT (422489.5834683057 7671540.761065627)
1700,1411700.0,0.85,69.143,-148.951,3893,POINT (422489.5834683057 7671540.761065627)
1701,1411700.0,0.7779,69.143,-148.951,3894,POINT (422489.5834683057 7671540.761065627)
1702,1411700.0,0.909,69.143,-148.951,3895,POINT (422489.5834683057 7671540.761065627)
1703,1411700.0,0.977,69.1429,-148.951,3896,POINT (422489.2286709013 7671529.615253406)
1704,1411700.0,1.072,69.1429,-148.951,3897,POINT (422489.2286709013 7671529.615253406)
1705,1411710.0,1.001,69.1429,-148.951,3898,POINT (422489.2286709013 7671529.615253406)
1706,1411710.0,0.999,69.1429,-148.951,3899,POINT (422489.2286709013 7671529.615253406)
1707,1411710.0,0.998,69.1429,-148.951,3900,POINT (422489.2286709013 7671529.615253406)
1708,1411710.0,0.988,69.1429,-148.951,3901,POINT (422489.2286709013 7671529.615253406)
1709,1411710.0,1.03,69.1429,-148.951,3902,POINT (422489.2286709013 7671529.615253406)
1710,1411710.0,1.151,69.1429,-148.951,3903,POINT (422489.2286709013 7671529.615253406)
1711,1411710.0,1.2,69.1429,-148.951,3904,POINT (422489.2286709013 7671529.615253406)
1712,1411710.0,1.2,69.1429,-148.951,3905,POINT (422489.2286709013 7671529.615253406)
1713,1411710.0,1.032,69.1429,-148.951,3906,POINT (422489.2286709013 7671529.615253406)
1714,1411720.0,1.2,69.1429,-148.951,3907,POINT (422489.2286709013 7671529.615253406)
1715,1411720.0,-0.0013,69.1429,-148.951,3908,POINT (422489.2286709013 7671529.615253406)
1716,1411720.0,-0.0024,69.1429,-148.951,3909,POINT (422489.2286709013 7671529.615253406)
1717,1411720.0,1.199,69.1429,-148.951,3910,POINT (422489.2286709013 7671529.615253406)
1718,1411720.0,-0.0013,69.1429,-148.951,3911,POINT (422489.2286709013 7671529.615253406)
1719,1411720.0,1.16,69.1428,-148.951,3912,POINT (422488.8738737366 7671518.469441299)
1720,1411720.0,1.07,69.1428,-148.951,3913,POINT (422488.8738737366 7671518.469441299)
1721,1411720.0,1.157,69.1428,-148.951,3914,POINT (422488.8738737366 7671518.469441299)
1722,1411720.0,1.131,69.1428,-148.951,3915,POINT (422488.8738737366 7671518.469441299)
1723,1411720.0,1.083,69.1428,-148.951,3916,POINT (422488.8738737366 7671518.469441299)
1724,1411720.0,1.07,69.1428,-148.951,3917,POINT (422488.8738737366 7671518.469441299)
1725,1411730.0,0.995,69.1428,-148.951,3918,POINT (422488.8738737366 7671518.469441299)
1726,1411730.0,1.103,69.1428,-148.951,3919,POINT (422488.8738737366 7671518.469441299)
1727,1411730.0,1.04,69.1428,-148.951,3920,POINT (422488.8738737366 7671518.469441299)
1728,1411730.0,0.981,69.1428,-148.951,3921,POINT (422488.8738737366 7671518.469441299)
1729,1411730.0,0.995,69.1428,-148.951,3922,POINT (422488.8738737366 7671518.469441299)
1730,1411730.0,0.94,69.1427,-148.951,3923,POINT (422488.5190768115 7671507.323629312)
1731,1411730.0,0.942,69.1427,-148.951,3924,POINT (422488.5190768115 7671507.323629312)
1732,1411730.0,0.866,69.1427,-148.951,3925,POINT (422488.5190768115 7671507.323629312)
1733,1411730.0,0.837,69.1427,-148.951,3926,POINT (422488.5190768115 7671507.323629312)
1734,1411740.0,0.879,69.1427,-148.951,3927,POINT (422488.5190768115 7671507.323629312)
1735,1411740.0,0.882,69.1427,-148.951,3928,POINT (422488.5190768115 7671507.323629312)
1736,1411740.0,0.849,69.1427,-148.951,3929,POINT (422488.5190768115 7671507.323629312)
1737,1411740.0,0.943,69.1427,-148.951,3930,POINT (422488.5190768115 7671507.323629312)
1738,1411740.0,0.906,69.1427,-148.951,3931,POINT (422488.5190768115 7671507.323629312)
1739,1411740.0,0.925,69.1427,-148.951,3932,POINT (422488.5190768115 7671507.323629312)
1740,1411740.0,0.903,69.1427,-148.951,3933,POINT (422488.5190768115 7671507.323629312)
1741,1411740.0,0.961,69.1427,-148.951,3934,POINT (422488.5190768115 7671507.323629312)
1742,1411740.0,1.005,69.1426,-148.951,3935,POINT (422488.164280126 7671496.177817438)
1743,1411740.0,1.061,69.1426,-148.951,3936,POINT (422488.164280126 7671496.177817438)
1744,1411740.0,1.029,69.1426,-148.951,3937,POINT (422488.164280126 7671496.177817438)
1745,1411750.0,1.04,69.1426,-148.951,3938,POINT (422488.164280126 7671496.177817438)
1746,1411750.0,1.031,69.1426,-148.951,3939,POINT (422488.164280126 7671496.177817438)
1747,1411750.0,1.049,69.1426,-148.951,3940,POINT (422488.164280126 7671496.177817438)
1748,1411750.0,1.01,69.1426,-148.951,3941,POINT (422488.164280126 7671496.177817438)
1749,1411750.0,0.995,69.1426,-148.951,3942,POINT (422488.164280126 7671496.177817438)
1750,1411750.0,0.982,69.1426,-148.951,3943,POINT (422488.164280126 7671496.177817438)
1751,1411750.0,0.917,69.1425,-148.951,3944,POINT (422487.8094836802 7671485.03200568)
1752,1411750.0,0.958,69.1425,-148.951,3945,POINT (422487.8094836802 7671485.03200568)
1753,1411750.0,0.821,69.1425,-148.951,3946,POINT (422487.8094836802 7671485.03200568)
1754,1411760.0,0.898,69.1425,-148.951,3947,POINT (422487.8094836802 7671485.03200568)
1755,1411760.0,0.836,69.1425,-148.951,3948,POINT (422487.8094836802 7671485.03200568)
1756,1411760.0,0.904,69.1425,-148.951,3949,POINT (422487.8094836802 7671485.03200568)
1757,1411760.0,0.945,69.1425,-148.951,3950,POINT (422487.8094836802 7671485.03200568)
1758,1411760.0,0.916,69.1425,-148.951,3951,POINT (422487.8094836802 7671485.03200568)
1759,1411760.0,0.975,69.1425,-148.951,3952,POINT (422487.8094836802 7671485.03200568)
1760,1411760.0,0.894,69.1425,-148.951,3953,POINT (422487.8094836802 7671485.03200568)
1761,1411760.0,0.814,69.1425,-148.951,3954,POINT (422487.8094836802 7671485.03200568)
1762,1411760.0,0.918,69.1424,-148.951,3955,POINT (422487.4546874739 7671473.886194036)
1763,1411760.0,0.851,69.1424,-148.951,3956,POINT (422487.4546874739 7671473.886194036)
1764,1411760.0,0.923,69.1424,-148.951,3957,POINT (422487.4546874739 7671473.886194036)
1765,1411770.0,0.925,69.1424,-148.951,3958,POINT (422487.4546874739 7671473.886194036)
1766,1411770.0,0.95,69.1424,-148.951,3959,POINT (422487.4546874739 7671473.886194036)
1767,1411770.0,0.896,69.1424,-148.951,3960,POINT (422487.4546874739 7671473.886194036)
1768,1411770.0,0.932,69.1424,-148.951,3961,POINT (422487.4546874739 7671473.886194036)
1769,1411770.0,0.848,69.1424,-148.951,3962,POINT (422487.4546874739 7671473.886194036)
1770,1411770.0,0.885,69.1424,-148.951,3963,POINT (422487.4546874739 7671473.886194036)
1771,1411770.0,0.877,69.1423,-148.951,3964,POINT (422487.0998915074 7671462.740382512)
1772,1411770.0,0.871,69.1423,-148.951,3965,POINT (422487.0998915074 7671462.740382512)
1773,1411770.0,0.905,69.1423,-148.951,3966,POINT (422487.0998915074 7671462.740382512)
1774,1411780.0,0.837,69.1423,-148.951,3967,POINT (422487.0998915074 7671462.740382512)
1775,1411780.0,0.959,69.1423,-148.951,3968,POINT (422487.0998915074 7671462.740382512)
1776,1411780.0,0.945,69.1422,-148.951,3969,POINT (422486.7450957803 7671451.594571101)
1777,1411780.0,0.893,69.1422,-148.951,3970,POINT (422486.7450957803 7671451.594571101)
1778,1411780.0,0.808,69.1422,-148.951,3971,POINT (422486.7450957803 7671451.594571101)
1779,1411780.0,0.817,69.1422,-148.951,3972,POINT (422486.7450957803 7671451.594571101)
1780,1411780.0,0.7655,69.1422,-148.951,3973,POINT (422486.7450957803 7671451.594571101)
1781,1411780.0,0.7503,69.1422,-148.951,3974,POINT (422486.7450957803 7671451.594571101)
1782,1411780.0,0.835,69.1422,-148.951,3975,POINT (422486.7450957803 7671451.594571101)
1783,1411780.0,0.7363,69.1421,-148.951,3976,POINT (422486.3903002929 7671440.448759804)
1784,1411780.0,0.7351,69.1421,-148.951,3977,POINT (422486.3903002929 7671440.448759804)
1785,1411790.0,0.893,69.1421,-148.951,3978,POINT (422486.3903002929 7671440.448759804)
1786,1411790.0,0.7565,69.1421,-148.951,3979,POINT (422486.3903002929 7671440.448759804)
1787,1411790.0,0.825,69.1421,-148.951,3980,POINT (422486.3903002929 7671440.448759804)
1788,1411790.0,0.818,69.1421,-148.951,3981,POINT (422486.3903002929 7671440.448759804)
1789,1411790.0,0.7812,69.142,-148.951,3982,POINT (422486.0355050451 7671429.302948626)
1790,1411790.0,0.866,69.142,-148.951,3983,POINT (422486.0355050451 7671429.302948626)
1791,1411790.0,0.851,69.142,-148.951,3984,POINT (422486.0355050451 7671429.302948626)
1792,1411790.0,0.863,69.142,-148.951,3985,POINT (422486.0355050451 7671429.302948626)
1793,1411790.0,0.854,69.142,-148.951,3986,POINT (422486.0355050451 7671429.302948626)
1794,1411800.0,0.689,69.1419,-148.951,3987,POINT (422485.6807100371 7671418.157137563)
1795,1411800.0,0.7475,69.1419,-148.951,3988,POINT (422485.6807100371 7671418.157137563)
1796,1411800.0,0.821,69.1419,-148.951,3989,POINT (422485.6807100371 7671418.157137563)
1797,1411800.0,0.948,69.1419,-148.951,3990,POINT (422485.6807100371 7671418.157137563)
1798,1411800.0,0.7649,69.1419,-148.951,3991,POINT (422485.6807100371 7671418.157137563)
1799,1411800.0,0.822,69.1419,-148.951,3992,POINT (422485.6807100371 7671418.157137563)
1800,1411800.0,0.95,69.1419,-148.951,3993,POINT (422485.6807100371 7671418.157137563)
1801,1411800.0,0.88,69.1419,-148.951,3994,POINT (422485.6807100371 7671418.157137563)
1802,1411800.0,0.868,69.1418,-148.951,3995,POINT (422485.3259152686 7671407.011326616)
1803,1411800.0,0.7525,69.1418,-148.951,3996,POINT (422485.3259152686 7671407.011326616)
1804,1411800.0,0.844,69.1418,-148.951,3997,POINT (422485.3259152686 7671407.011326616)
1805,1411810.0,0.833,69.1418,-148.951,3998,POINT (422485.3259152686 7671407.011326616)
1806,1411810.0,0.818,69.1418,-148.951,3999,POINT (422485.3259152686 7671407.011326616)
1807,1411810.0,0.7475,69.1418,-148.951,4000,POINT (422485.3259152686 7671407.011326616)
1808,1411810.0,0.6575,69.1417,-148.951,4001,POINT (422484.9711207397 7671395.865515782)
1809,1411810.0,0.6373,69.1417,-148.951,4002,POINT (422484.9711207397 7671395.865515782)
1810,1411810.0,0.6373,69.1417,-148.951,4003,POINT (422484.9711207397 7671395.865515782)
1811,1411810.0,0.5788,69.1417,-148.951,4004,POINT (422484.9711207397 7671395.865515782)
1812,1411810.0,0.5839,69.1417,-148.951,4005,POINT (422484.9711207397 7671395.865515782)
1813,1411810.0,0.6435,69.1417,-148.951,4006,POINT (422484.9711207397 7671395.865515782)
1814,1411820.0,0.7126,69.1417,-148.95,4007,POINT (422524.6905871592 7671394.601486582)
1815,1411820.0,0.6575,69.1417,-148.95,4008,POINT (422524.6905871592 7671394.601486582)
1816,1411820.0,0.6665,69.1417,-148.95,4009,POINT (422524.6905871592 7671394.601486582)
1817,1411820.0,0.6525,69.1416,-148.95,4010,POINT (422524.3359747057 7671383.455670919)
1818,1411820.0,0.684,69.1416,-148.95,4011,POINT (422524.3359747057 7671383.455670919)
1819,1411820.0,0.7126,69.1416,-148.95,4012,POINT (422524.3359747057 7671383.455670919)
1820,1411820.0,0.5839,69.1416,-148.95,4013,POINT (422524.3359747057 7671383.455670919)
1821,1411820.0,0.6558,69.1416,-148.95,4014,POINT (422524.3359747057 7671383.455670919)
1822,1411820.0,0.7014,69.1416,-148.95,4015,POINT (422524.3359747057 7671383.455670919)
1823,1411820.0,0.5429,69.1416,-148.95,4016,POINT (422524.3359747057 7671383.455670919)
1824,1411820.0,0.6609,69.1416,-148.95,4017,POINT (422524.3359747057 7671383.455670919)
1825,1411830.0,0.6896,69.1416,-148.95,4018,POINT (422524.3359747057 7671383.455670919)
1826,1411830.0,0.7239,69.1416,-148.95,4019,POINT (422524.3359747057 7671383.455670919)
1827,1411830.0,0.7222,69.1415,-148.95,4020,POINT (422523.9813624917 7671372.309855372)
1828,1411830.0,0.6418,69.1415,-148.95,4021,POINT (422523.9813624917 7671372.309855372)
1829,1411830.0,0.684,69.1415,-148.95,4022,POINT (422523.9813624917 7671372.309855372)
1830,1411830.0,0.657,69.1415,-148.95,4023,POINT (422523.9813624917 7671372.309855372)
1831,1411830.0,0.7379,69.1415,-148.95,4024,POINT (422523.9813624917 7671372.309855372)
1832,1411830.0,0.7261,69.1415,-148.95,4025,POINT (422523.9813624917 7671372.309855372)
1833,1411830.0,0.594,69.1415,-148.95,4026,POINT (422523.9813624917 7671372.309855372)
1834,1411840.0,0.6092,69.1415,-148.95,4027,POINT (422523.9813624917 7671372.309855372)
1835,1411840.0,0.5811,69.1415,-148.95,4028,POINT (422523.9813624917 7671372.309855372)
1836,1411840.0,0.5249,69.1415,-148.95,4029,POINT (422523.9813624917 7671372.309855372)
1837,1411840.0,0.4248,69.1414,-148.95,4030,POINT (422523.6267505173 7671361.164039942)
1838,1411840.0,0.5215,69.1414,-148.95,4031,POINT (422523.6267505173 7671361.164039942)
1839,1411840.0,0.4462,69.1414,-148.95,4032,POINT (422523.6267505173 7671361.164039942)
1840,1411840.0,0.4906,69.1414,-148.95,4033,POINT (422523.6267505173 7671361.164039942)
1841,1411840.0,0.49,69.1414,-148.95,4034,POINT (422523.6267505173 7671361.164039942)
1842,1411840.0,0.571,69.1414,-148.95,4035,POINT (422523.6267505173 7671361.164039942)
1843,1411840.0,0.4372,69.1414,-148.95,4036,POINT (422523.6267505173 7671361.164039942)
1844,1411840.0,0.4861,69.1414,-148.95,4037,POINT (422523.6267505173 7671361.164039942)
1845,1411850.0,0.3618,69.1414,-148.95,4038,POINT (422523.6267505173 7671361.164039942)
1846,1411850.0,0.5249,69.1413,-148.95,4039,POINT (422523.2721387823 7671350.018224628)
1847,1411850.0,0.562,69.1413,-148.95,4040,POINT (422523.2721387823 7671350.018224628)
1848,1411850.0,0.4748,69.1413,-148.95,4041,POINT (422523.2721387823 7671350.018224628)
1849,1411850.0,0.3973,69.1413,-148.95,4042,POINT (422523.2721387823 7671350.018224628)
1850,1411850.0,0.4417,69.1413,-148.95,4043,POINT (422523.2721387823 7671350.018224628)
1851,1411850.0,0.363,69.1413,-148.95,4044,POINT (422523.2721387823 7671350.018224628)
1852,1411850.0,0.3011,69.1413,-148.95,4045,POINT (422523.2721387823 7671350.018224628)
1853,1411850.0,0.3326,69.1413,-148.95,4046,POINT (422523.2721387823 7671350.018224628)
1854,1411860.0,0.4102,69.1413,-148.95,4047,POINT (422523.2721387823 7671350.018224628)
1855,1411860.0,0.3888,69.1412,-148.95,4048,POINT (422522.9175272869 7671338.872409428)
