,RECORD,Counter,Depth_m,LatitudeDDDDD,LongitudeDDDDD,geometry
1722,3915,1411720.0,1.131,69.1428,-148.951,POINT (-148.951 69.14279999999999)
1723,3916,1411720.0,1.083,69.1428,-148.951,POINT (-148.951 69.14279999999999)
1724,3917,1411720.0,1.07,69.1428,-148.951,POINT (-148.951 69.14279999999999)
1725,3918,1411730.0,0.995,69.1428,-148.951,POINT (-148.951 69.14279999999999)
1726,3919,1411730.0,1.103,69.1428,-148.951,POINT (-148.951 69.14279999999999)
1727,3920,1411730.0,1.04,69.1428,-148.951,POINT (-148.951 69.14279999999999)
1728,3921,1411730.0,0.981,69.1428,-148.951,POINT (-148.951 69.14279999999999)
1729,3922,1411730.0,0.995,69.1428,-148.951,POINT (-148.951 69.14279999999999)
1730,3923,1411730.0,0.94,69.1427,-148.951,POINT (-148.951 69.1427)
1731,3924,1411730.0,0.9420000000000001,69.1427,-148.951,POINT (-148.951 69.1427)
1732,3925,1411730.0,0.866,69.1427,-148.951,POINT (-148.951 69.1427)
1733,3926,1411730.0,0.8370000000000001,69.1427,-148.951,POINT (-148.951 69.1427)
1734,3927,1411740.0,0.879,69.1427,-148.951,POINT (-148.951 69.1427)
1735,3928,1411740.0,0.882,69.1427,-148.951,POINT (-148.951 69.1427)
1736,3929,1411740.0,0.8490000000000001,69.1427,-148.951,POINT (-148.951 69.1427)
1737,3930,1411740.0,0.943,69.1427,-148.951,POINT (-148.951 69.1427)
1738,3931,1411740.0,0.9059999999999999,69.1427,-148.951,POINT (-148.951 69.1427)
1739,3932,1411740.0,0.925,69.1427,-148.951,POINT (-148.951 69.1427)
1740,3933,1411740.0,0.903,69.1427,-148.951,POINT (-148.951 69.1427)
1741,3934,1411740.0,0.961,69.1427,-148.951,POINT (-148.951 69.1427)
1742,3935,1411740.0,1.005,69.1426,-148.951,POINT (-148.951 69.1426)
1743,3936,1411740.0,1.061,69.1426,-148.951,POINT (-148.951 69.1426)
1744,3937,1411740.0,1.0290000000000001,69.1426,-148.951,POINT (-148.951 69.1426)
1745,3938,1411750.0,1.04,69.1426,-148.951,POINT (-148.951 69.1426)
1746,3939,1411750.0,1.031,69.1426,-148.951,POINT (-148.951 69.1426)
1747,3940,1411750.0,1.0490000000000002,69.1426,-148.951,POINT (-148.951 69.1426)
1748,3941,1411750.0,1.01,69.1426,-148.951,POINT (-148.951 69.1426)
1749,3942,1411750.0,0.995,69.1426,-148.951,POINT (-148.951 69.1426)
1750,3943,1411750.0,0.982,69.1426,-148.951,POINT (-148.951 69.1426)
1751,3944,1411750.0,0.917,69.1425,-148.951,POINT (-148.951 69.1425)
1752,3945,1411750.0,0.958,69.1425,-148.951,POINT (-148.951 69.1425)
1753,3946,1411750.0,0.821,69.1425,-148.951,POINT (-148.951 69.1425)
1754,3947,1411760.0,0.898,69.1425,-148.951,POINT (-148.951 69.1425)
1755,3948,1411760.0,0.836,69.1425,-148.951,POINT (-148.951 69.1425)
1756,3949,1411760.0,0.904,69.1425,-148.951,POINT (-148.951 69.1425)
1757,3950,1411760.0,0.945,69.1425,-148.951,POINT (-148.951 69.1425)
1758,3951,1411760.0,0.9159999999999999,69.1425,-148.951,POINT (-148.951 69.1425)
1759,3952,1411760.0,0.975,69.1425,-148.951,POINT (-148.951 69.1425)
1760,3953,1411760.0,0.894,69.1425,-148.951,POINT (-148.951 69.1425)
1761,3954,1411760.0,0.8140000000000001,69.1425,-148.951,POINT (-148.951 69.1425)
1762,3955,1411760.0,0.9179999999999999,69.1424,-148.951,POINT (-148.951 69.14239999999999)
1763,3956,1411760.0,0.851,69.1424,-148.951,POINT (-148.951 69.14239999999999)
1764,3957,1411760.0,0.9229999999999999,69.1424,-148.951,POINT (-148.951 69.14239999999999)
1765,3958,1411770.0,0.925,69.1424,-148.951,POINT (-148.951 69.14239999999999)
1766,3959,1411770.0,0.95,69.1424,-148.951,POINT (-148.951 69.14239999999999)
1767,3960,1411770.0,0.8959999999999999,69.1424,-148.951,POINT (-148.951 69.14239999999999)
1768,3961,1411770.0,0.932,69.1424,-148.951,POINT (-148.951 69.14239999999999)
1769,3962,1411770.0,0.848,69.1424,-148.951,POINT (-148.951 69.14239999999999)
1770,3963,1411770.0,0.885,69.1424,-148.951,POINT (-148.951 69.14239999999999)
1771,3964,1411770.0,0.877,69.1423,-148.951,POINT (-148.951 69.14230000000001)
1772,3965,1411770.0,0.871,69.1423,-148.951,POINT (-148.951 69.14230000000001)
1773,3966,1411770.0,0.905,69.1423,-148.951,POINT (-148.951 69.14230000000001)
1774,3967,1411780.0,0.8370000000000001,69.1423,-148.951,POINT (-148.951 69.14230000000001)
1775,3968,1411780.0,0.9590000000000001,69.1423,-148.951,POINT (-148.951 69.14230000000001)
1776,3969,1411780.0,0.945,69.1422,-148.951,POINT (-148.951 69.1422)
1777,3970,1411780.0,0.893,69.1422,-148.951,POINT (-148.951 69.1422)
1778,3971,1411780.0,0.8079999999999999,69.1422,-148.951,POINT (-148.951 69.1422)
1779,3972,1411780.0,0.8170000000000001,69.1422,-148.951,POINT (-148.951 69.1422)
1780,3973,1411780.0,0.7655,69.1422,-148.951,POINT (-148.951 69.1422)
1781,3974,1411780.0,0.7503,69.1422,-148.951,POINT (-148.951 69.1422)
1782,3975,1411780.0,0.835,69.1422,-148.951,POINT (-148.951 69.1422)
1783,3976,1411780.0,0.7363,69.1421,-148.951,POINT (-148.951 69.1421)
1784,3977,1411780.0,0.7351000000000001,69.1421,-148.951,POINT (-148.951 69.1421)
1785,3978,1411790.0,0.893,69.1421,-148.951,POINT (-148.951 69.1421)
1786,3979,1411790.0,0.7565000000000001,69.1421,-148.951,POINT (-148.951 69.1421)
1787,3980,1411790.0,0.825,69.1421,-148.951,POINT (-148.951 69.1421)
1788,3981,1411790.0,0.818,69.1421,-148.951,POINT (-148.951 69.1421)
1789,3982,1411790.0,0.7812,69.142,-148.951,POINT (-148.951 69.142)
1790,3983,1411790.0,0.866,69.142,-148.951,POINT (-148.951 69.142)
1791,3984,1411790.0,0.851,69.142,-148.951,POINT (-148.951 69.142)
1792,3985,1411790.0,0.863,69.142,-148.951,POINT (-148.951 69.142)
1793,3986,1411790.0,0.8540000000000001,69.142,-148.951,POINT (-148.951 69.142)
1794,3987,1411800.0,0.6890000000000001,69.1419,-148.951,POINT (-148.951 69.14190000000001)
1795,3988,1411800.0,0.7475,69.1419,-148.951,POINT (-148.951 69.14190000000001)
1796,3989,1411800.0,0.821,69.1419,-148.951,POINT (-148.951 69.14190000000001)
1797,3990,1411800.0,0.948,69.1419,-148.951,POINT (-148.951 69.14190000000001)
1798,3991,1411800.0,0.7648999999999999,69.1419,-148.951,POINT (-148.951 69.14190000000001)
1799,3992,1411800.0,0.8220000000000001,69.1419,-148.951,POINT (-148.951 69.14190000000001)
1800,3993,1411800.0,0.95,69.1419,-148.951,POINT (-148.951 69.14190000000001)
1801,3994,1411800.0,0.88,69.1419,-148.951,POINT (-148.951 69.14190000000001)
1802,3995,1411800.0,0.868,69.1418,-148.951,POINT (-148.951 69.1418)
1803,3996,1411800.0,0.7525,69.1418,-148.951,POINT (-148.951 69.1418)
1804,3997,1411800.0,0.8440000000000001,69.1418,-148.951,POINT (-148.951 69.1418)
1805,3998,1411810.0,0.833,69.1418,-148.951,POINT (-148.951 69.1418)
1806,3999,1411810.0,0.818,69.1418,-148.951,POINT (-148.951 69.1418)
1807,4000,1411810.0,0.7475,69.1418,-148.951,POINT (-148.951 69.1418)
1808,4001,1411810.0,0.6575,69.1417,-148.951,POINT (-148.951 69.1417)
1809,4002,1411810.0,0.6373,69.1417,-148.951,POINT (-148.951 69.1417)
1810,4003,1411810.0,0.6373,69.1417,-148.951,POINT (-148.951 69.1417)
1811,4004,1411810.0,0.5788,69.1417,-148.951,POINT (-148.951 69.1417)
1812,4005,1411810.0,0.5839,69.1417,-148.951,POINT (-148.951 69.1417)
1813,4006,1411810.0,0.6435,69.1417,-148.951,POINT (-148.951 69.1417)
1814,4007,1411820.0,0.7126,69.1417,-148.95,POINT (-148.95 69.1417)
1815,4008,1411820.0,0.6575,69.1417,-148.95,POINT (-148.95 69.1417)
1816,4009,1411820.0,0.6665000000000001,69.1417,-148.95,POINT (-148.95 69.1417)
1817,4010,1411820.0,0.6525,69.1416,-148.95,POINT (-148.95 69.1416)
1818,4011,1411820.0,0.684,69.1416,-148.95,POINT (-148.95 69.1416)
1819,4012,1411820.0,0.7126,69.1416,-148.95,POINT (-148.95 69.1416)
1820,4013,1411820.0,0.5839,69.1416,-148.95,POINT (-148.95 69.1416)
1821,4014,1411820.0,0.6557999999999999,69.1416,-148.95,POINT (-148.95 69.1416)
1822,4015,1411820.0,0.7014,69.1416,-148.95,POINT (-148.95 69.1416)
1823,4016,1411820.0,0.5428999999999999,69.1416,-148.95,POINT (-148.95 69.1416)
1824,4017,1411820.0,0.6609,69.1416,-148.95,POINT (-148.95 69.1416)
1825,4018,1411830.0,0.6896,69.1416,-148.95,POINT (-148.95 69.1416)
1826,4019,1411830.0,0.7239,69.1416,-148.95,POINT (-148.95 69.1416)
1827,4020,1411830.0,0.7222,69.1415,-148.95,POINT (-148.95 69.14149999999999)
1828,4021,1411830.0,0.6418,69.1415,-148.95,POINT (-148.95 69.14149999999999)
1829,4022,1411830.0,0.684,69.1415,-148.95,POINT (-148.95 69.14149999999999)
1830,4023,1411830.0,0.657,69.1415,-148.95,POINT (-148.95 69.14149999999999)
1831,4024,1411830.0,0.7379000000000001,69.1415,-148.95,POINT (-148.95 69.14149999999999)
1832,4025,1411830.0,0.7261,69.1415,-148.95,POINT (-148.95 69.14149999999999)
1833,4026,1411830.0,0.594,69.1415,-148.95,POINT (-148.95 69.14149999999999)
1834,4027,1411840.0,0.6092,69.1415,-148.95,POINT (-148.95 69.14149999999999)
1835,4028,1411840.0,0.5811,69.1415,-148.95,POINT (-148.95 69.14149999999999)
1836,4029,1411840.0,0.5249,69.1415,-148.95,POINT (-148.95 69.14149999999999)
1837,4030,1411840.0,0.42479999999999996,69.1414,-148.95,POINT (-148.95 69.1414)
1838,4031,1411840.0,0.5215,69.1414,-148.95,POINT (-148.95 69.1414)
1839,4032,1411840.0,0.4462,69.1414,-148.95,POINT (-148.95 69.1414)
1840,4033,1411840.0,0.49060000000000004,69.1414,-148.95,POINT (-148.95 69.1414)
1841,4034,1411840.0,0.49,69.1414,-148.95,POINT (-148.95 69.1414)
1842,4035,1411840.0,0.5710000000000001,69.1414,-148.95,POINT (-148.95 69.1414)
1843,4036,1411840.0,0.4372,69.1414,-148.95,POINT (-148.95 69.1414)
1844,4037,1411840.0,0.4861,69.1414,-148.95,POINT (-148.95 69.1414)
1845,4038,1411850.0,0.3618,69.1414,-148.95,POINT (-148.95 69.1414)
1846,4039,1411850.0,0.5249,69.1413,-148.95,POINT (-148.95 69.1413)
1847,4040,1411850.0,0.562,69.1413,-148.95,POINT (-148.95 69.1413)
1848,4041,1411850.0,0.47479999999999994,69.1413,-148.95,POINT (-148.95 69.1413)
1849,4042,1411850.0,0.3973,69.1413,-148.95,POINT (-148.95 69.1413)
1850,4043,1411850.0,0.44170000000000004,69.1413,-148.95,POINT (-148.95 69.1413)
1851,4044,1411850.0,0.363,69.1413,-148.95,POINT (-148.95 69.1413)
1852,4045,1411850.0,0.3011,69.1413,-148.95,POINT (-148.95 69.1413)
1853,4046,1411850.0,0.3326,69.1413,-148.95,POINT (-148.95 69.1413)
1854,4047,1411860.0,0.4102,69.1413,-148.95,POINT (-148.95 69.1413)
1855,4048,1411860.0,0.38880000000000003,69.1412,-148.95,POINT (-148.95 69.1412)
1856,4049,1411860.0,0.4147,69.1412,-148.95,POINT (-148.95 69.1412)
1857,4050,1411860.0,0.4731,69.1412,-148.95,POINT (-148.95 69.1412)
1858,4051,1411860.0,0.5159,69.1412,-148.95,POINT (-148.95 69.1412)
1859,4052,1411860.0,0.4108,69.1412,-148.95,POINT (-148.95 69.1412)
1860,4053,1411860.0,0.47200000000000003,69.1412,-148.95,POINT (-148.95 69.1412)
1861,4054,1411860.0,0.4788,69.1412,-148.95,POINT (-148.95 69.1412)
1862,4055,1411860.0,0.345,69.1412,-148.95,POINT (-148.95 69.1412)
1863,4056,1411860.0,0.4254,69.1412,-148.95,POINT (-148.95 69.1412)
1864,4057,1411860.0,0.5114,69.1412,-148.95,POINT (-148.95 69.1412)
1865,4058,1411870.0,0.4422,69.1411,-148.95,POINT (-148.95 69.14109999999999)
1866,4059,1411870.0,0.43270000000000003,69.1411,-148.95,POINT (-148.95 69.14109999999999)
1867,4060,1411870.0,0.5485,69.1411,-148.95,POINT (-148.95 69.14109999999999)
1868,4061,1411870.0,0.5125,69.1411,-148.95,POINT (-148.95 69.14109999999999)
1869,4062,1411870.0,0.4518,69.1411,-148.95,POINT (-148.95 69.14109999999999)
1870,4063,1411870.0,0.41859999999999997,69.1411,-148.95,POINT (-148.95 69.14109999999999)
1871,4064,1411870.0,0.3635,69.1411,-148.95,POINT (-148.95 69.14109999999999)
1872,4065,1411870.0,0.2713,69.1411,-148.95,POINT (-148.95 69.14109999999999)
1873,4066,1411870.0,0.37810000000000005,69.1411,-148.95,POINT (-148.95 69.14109999999999)
1874,4067,1411880.0,0.3978,69.1411,-148.95,POINT (-148.95 69.14109999999999)
1875,4068,1411880.0,0.36579999999999996,69.1411,-148.95,POINT (-148.95 69.14109999999999)
1876,4069,1411880.0,0.49450000000000005,69.1411,-148.95,POINT (-148.95 69.14109999999999)
1877,4070,1411880.0,0.33770000000000006,69.141,-148.95,POINT (-148.95 69.14100000000001)
1878,4071,1411880.0,0.3079,69.141,-148.95,POINT (-148.95 69.14100000000001)
1879,4072,1411880.0,0.2112,69.141,-148.95,POINT (-148.95 69.14100000000001)
1880,4073,1411880.0,0.14150000000000001,69.141,-148.95,POINT (-148.95 69.14100000000001)
1881,4074,1411880.0,0.16449999999999998,69.141,-148.95,POINT (-148.95 69.14100000000001)
1882,4075,1411880.0,-0.0019,69.141,-148.95,POINT (-148.95 69.14100000000001)
1883,4076,1411880.0,0.2438,69.141,-148.95,POINT (-148.95 69.14100000000001)
1884,4077,1411880.0,-0.0013,69.141,-148.95,POINT (-148.95 69.14100000000001)
1885,4078,1411890.0,0.1128,69.141,-148.95,POINT (-148.95 69.14100000000001)
1886,4079,1411890.0,0.1061,69.141,-148.95,POINT (-148.95 69.14100000000001)
1887,4080,1411890.0,-0.0019,69.141,-148.95,POINT (-148.95 69.14100000000001)
1888,4081,1411890.0,0.3079,69.1409,-148.95,POINT (-148.95 69.1409)
1889,4082,1411890.0,0.3652,69.1409,-148.95,POINT (-148.95 69.1409)
1890,4083,1411890.0,0.42710000000000004,69.1409,-148.95,POINT (-148.95 69.1409)
1891,4084,1411890.0,0.4355,69.1409,-148.95,POINT (-148.95 69.1409)
1892,4085,1411890.0,-0.0013,69.1409,-148.95,POINT (-148.95 69.1409)
1893,4086,1411890.0,0.25730000000000003,69.1409,-148.95,POINT (-148.95 69.1409)
1894,4087,1411900.0,0.19260000000000002,69.1409,-148.95,POINT (-148.95 69.1409)
1895,4088,1411900.0,0.1977,69.1409,-148.95,POINT (-148.95 69.1409)
1896,4089,1411900.0,0.22920000000000001,69.1408,-148.95,POINT (-148.95 69.1408)
1897,4090,1411900.0,-0.0013,69.1408,-148.95,POINT (-148.95 69.1408)
1898,4091,1411900.0,0.1668,69.1408,-148.95,POINT (-148.95 69.1408)
1899,4092,1411900.0,0.2297,69.1408,-148.95,POINT (-148.95 69.1408)
1900,4093,1411900.0,0.1977,69.1408,-148.95,POINT (-148.95 69.1408)
1901,4094,1411900.0,-0.0013,69.1408,-148.95,POINT (-148.95 69.1408)
1902,4095,1411900.0,0.2309,69.1408,-148.95,POINT (-148.95 69.1408)
1903,4096,1411900.0,-0.0019,69.1408,-148.95,POINT (-148.95 69.1408)
1904,4097,1411900.0,0.28309999999999996,69.1408,-148.95,POINT (-148.95 69.1408)
1905,4098,1411910.0,-0.0013,69.1407,-148.95,POINT (-148.95 69.1407)
1906,4099,1411910.0,0.1628,69.1407,-148.95,POINT (-148.95 69.1407)
1907,4100,1411910.0,0.2134,69.1407,-148.95,POINT (-148.95 69.1407)
1908,4101,1411910.0,-0.0024,69.1407,-148.95,POINT (-148.95 69.1407)
1909,4102,1411910.0,0.2775,69.1407,-148.95,POINT (-148.95 69.1407)
1910,4103,1411910.0,0.1747,69.1407,-148.95,POINT (-148.95 69.1407)
1911,4104,1411910.0,0.2775,69.1407,-148.95,POINT (-148.95 69.1407)
1912,4105,1411910.0,-0.0013,69.1406,-148.95,POINT (-148.95 69.14060000000001)
1913,4106,1411910.0,-0.0013,69.1406,-148.95,POINT (-148.95 69.14060000000001)
1914,4107,1411920.0,0.2815,69.1406,-148.95,POINT (-148.95 69.14060000000001)
1915,4108,1411920.0,0.3483,69.1406,-148.95,POINT (-148.95 69.14060000000001)
1916,4109,1411920.0,0.08470000000000001,69.1406,-148.95,POINT (-148.95 69.14060000000001)
1917,4110,1411920.0,0.2365,69.1406,-148.95,POINT (-148.95 69.14060000000001)
1918,4111,1411920.0,-0.0024,69.1406,-148.95,POINT (-148.95 69.14060000000001)
1919,4112,1411920.0,0.3129,69.1406,-148.95,POINT (-148.95 69.14060000000001)
1920,4113,1411920.0,0.2562,69.1405,-148.95,POINT (-148.95 69.1405)
1921,4114,1411920.0,0.32189999999999996,69.1405,-148.95,POINT (-148.95 69.1405)
1922,4115,1411920.0,-0.0019,69.1405,-148.95,POINT (-148.95 69.1405)
1923,4116,1411920.0,-0.0019,69.1405,-148.95,POINT (-148.95 69.1405)
1924,4117,1411920.0,0.18760000000000002,69.1405,-148.95,POINT (-148.95 69.1405)
1925,4118,1411930.0,0.1494,69.1405,-148.95,POINT (-148.95 69.1405)
1926,4119,1411930.0,0.09880000000000001,69.1405,-148.95,POINT (-148.95 69.1405)
1927,4120,1411930.0,0.2798,69.1404,-148.95,POINT (-148.95 69.1404)
1928,4121,1411930.0,0.4175,69.1404,-148.95,POINT (-148.95 69.1404)
1929,4122,1411930.0,0.2904,69.1404,-148.95,POINT (-148.95 69.1404)
1930,4123,1411930.0,-0.0019,69.1404,-148.95,POINT (-148.95 69.1404)
1931,4124,1411930.0,-0.0024,69.1404,-148.95,POINT (-148.95 69.1404)
1932,4125,1411930.0,0.06447,69.1404,-148.95,POINT (-148.95 69.1404)
1933,4126,1411930.0,0.282,69.1404,-148.95,POINT (-148.95 69.1404)
1934,4127,1411940.0,0.30670000000000003,69.1403,-148.95,POINT (-148.95 69.1403)
1935,4128,1411940.0,0.3006,69.1403,-148.95,POINT (-148.95 69.1403)
1936,4129,1411940.0,0.2157,69.1403,-148.95,POINT (-148.95 69.1403)
1937,4130,1411940.0,-0.0013,69.1403,-148.95,POINT (-148.95 69.1403)
1938,4131,1411940.0,-0.0019,69.1403,-148.95,POINT (-148.95 69.1403)
1939,4132,1411940.0,0.4079,69.1403,-148.95,POINT (-148.95 69.1403)
1940,4133,1411940.0,0.35450000000000004,69.1403,-148.95,POINT (-148.95 69.1403)
1941,4134,1411940.0,0.31010000000000004,69.1403,-148.95,POINT (-148.95 69.1403)
1942,4135,1411940.0,0.345,69.1402,-148.95,POINT (-148.95 69.14019999999999)
1943,4136,1411940.0,0.25329999999999997,69.1402,-148.95,POINT (-148.95 69.14019999999999)
1944,4137,1411940.0,-0.0019,69.1402,-148.95,POINT (-148.95 69.14019999999999)
1945,4138,1411950.0,-0.0019,69.1402,-148.95,POINT (-148.95 69.14019999999999)
1946,4139,1411950.0,0.2095,69.1402,-148.95,POINT (-148.95 69.14019999999999)
1947,4140,1411950.0,0.1808,69.1402,-148.95,POINT (-148.95 69.14019999999999)
1948,4141,1411950.0,0.4006,69.1402,-148.95,POINT (-148.95 69.14019999999999)
1949,4142,1411950.0,-0.0013,69.1401,-148.95,POINT (-148.95 69.1401)
1950,4143,1411950.0,0.07009,69.1401,-148.95,POINT (-148.95 69.1401)
1951,4144,1411950.0,0.20559999999999998,69.1401,-148.95,POINT (-148.95 69.1401)
1952,4145,1411950.0,-0.0013,69.1401,-148.95,POINT (-148.95 69.1401)
1953,4146,1411950.0,0.0892,69.1401,-148.95,POINT (-148.95 69.1401)
1954,4147,1411960.0,0.2382,69.1401,-148.95,POINT (-148.95 69.1401)
1955,4148,1411960.0,0.1775,69.1401,-148.95,POINT (-148.95 69.1401)
1956,4149,1411960.0,0.2944,69.1401,-148.95,POINT (-148.95 69.1401)
1957,4150,1411960.0,0.4012,69.14,-148.95,POINT (-148.95 69.14)
1958,4151,1411960.0,0.27190000000000003,69.14,-148.95,POINT (-148.95 69.14)
1959,4152,1411960.0,-0.0024,69.14,-148.95,POINT (-148.95 69.14)
1960,4153,1411960.0,0.2584,69.14,-148.95,POINT (-148.95 69.14)
1961,4154,1411960.0,0.35850000000000004,69.14,-148.95,POINT (-148.95 69.14)
1962,4155,1411960.0,0.2061,69.14,-148.95,POINT (-148.95 69.14)
1963,4156,1411960.0,-0.0013,69.14,-148.95,POINT (-148.95 69.14)
1964,4157,1411960.0,0.273,69.1399,-148.95,POINT (-148.95 69.1399)
1965,4158,1411970.0,0.2612,69.1399,-148.95,POINT (-148.95 69.1399)
1966,4159,1411970.0,0.2741,69.1399,-148.95,POINT (-148.95 69.1399)
1967,4160,1411970.0,-0.0013,69.1399,-148.95,POINT (-148.95 69.1399)
1968,4161,1411970.0,-0.0019,69.1399,-148.95,POINT (-148.95 69.1399)
1969,4162,1411970.0,0.2696,69.1399,-148.95,POINT (-148.95 69.1399)
1970,4163,1411970.0,0.2466,69.1398,-148.95,POINT (-148.95 69.13979999999999)
1971,4164,1411970.0,0.11789999999999999,69.1398,-148.95,POINT (-148.95 69.13979999999999)
1972,4165,1411970.0,0.3118,69.1398,-148.95,POINT (-148.95 69.13979999999999)
1973,4166,1411970.0,0.20670000000000002,69.1398,-148.95,POINT (-148.95 69.13979999999999)
1974,4167,1411980.0,-0.0019,69.1398,-148.95,POINT (-148.95 69.13979999999999)
1975,4168,1411980.0,0.2753,69.1398,-148.95,POINT (-148.95 69.13979999999999)
1976,4169,1411980.0,0.39280000000000004,69.1398,-148.95,POINT (-148.95 69.13979999999999)
1977,4170,1411980.0,0.35340000000000005,69.1397,-148.95,POINT (-148.95 69.1397)
1978,4171,1411980.0,0.4192,69.1397,-148.95,POINT (-148.95 69.1397)
1979,4172,1411980.0,0.3068,69.1397,-148.95,POINT (-148.95 69.1397)
1980,4173,1411980.0,0.363,69.1397,-148.95,POINT (-148.95 69.1397)
1981,4174,1411980.0,-0.0013,69.1397,-148.95,POINT (-148.95 69.1397)
1982,4175,1411980.0,0.2955,69.1397,-148.95,POINT (-148.95 69.1397)
1983,4176,1411980.0,-0.0024,69.1397,-148.95,POINT (-148.95 69.1397)
1984,4177,1411980.0,0.12119999999999999,69.1397,-148.95,POINT (-148.95 69.1397)
1985,4178,1411990.0,-0.0024,69.1397,-148.95,POINT (-148.95 69.1397)
1986,4179,1411990.0,0.2477,69.1396,-148.95,POINT (-148.95 69.1396)
1987,4180,1411990.0,0.1297,69.1396,-148.95,POINT (-148.95 69.1396)
1988,4181,1411990.0,0.25,69.1396,-148.95,POINT (-148.95 69.1396)
1989,4182,1411990.0,0.1954,69.1396,-148.95,POINT (-148.95 69.1396)
1990,4183,1411990.0,0.1977,69.1396,-148.95,POINT (-148.95 69.1396)
1991,4184,1411990.0,-0.0024,69.1396,-148.95,POINT (-148.95 69.1396)
1992,4185,1411990.0,0.214,69.1396,-148.95,POINT (-148.95 69.1396)
1993,4186,1411990.0,0.237,69.1396,-148.95,POINT (-148.95 69.1396)
1994,4187,1412000.0,0.3472,69.1395,-148.95,POINT (-148.95 69.1395)
1995,4188,1412000.0,0.07122,69.1395,-148.95,POINT (-148.95 69.1395)
1996,4189,1412000.0,0.205,69.1395,-148.95,POINT (-148.95 69.1395)
1997,4190,1412000.0,0.2241,69.1395,-148.95,POINT (-148.95 69.1395)
1998,4191,1412000.0,-0.0013,69.1395,-148.95,POINT (-148.95 69.1395)
1999,4192,1412000.0,0.2089,69.1395,-148.95,POINT (-148.95 69.1395)
2000,4193,1412000.0,0.32530000000000003,69.1395,-148.95,POINT (-148.95 69.1395)
2001,4194,1412000.0,0.3697,69.1395,-148.95,POINT (-148.95 69.1395)
2002,4195,1412000.0,0.2466,69.1395,-148.95,POINT (-148.95 69.1395)
2003,4196,1412000.0,0.2612,69.1395,-148.95,POINT (-148.95 69.1395)
2004,4197,1412000.0,0.2213,69.1394,-148.95,POINT (-148.95 69.13939999999999)
2005,4198,1412010.0,0.22920000000000001,69.1394,-148.95,POINT (-148.95 69.13939999999999)
2006,4199,1412010.0,0.20670000000000002,69.1394,-148.95,POINT (-148.95 69.13939999999999)
2007,4200,1412010.0,0.2876,69.1394,-148.95,POINT (-148.95 69.13939999999999)
2008,4201,1412010.0,0.45289999999999997,69.1394,-148.95,POINT (-148.95 69.13939999999999)
2009,4202,1412010.0,0.3129,69.1394,-148.95,POINT (-148.95 69.13939999999999)
2010,4203,1412010.0,0.34159999999999996,69.1394,-148.95,POINT (-148.95 69.13939999999999)
2011,4204,1412010.0,0.3107,69.1394,-148.95,POINT (-148.95 69.13939999999999)
2012,4205,1412010.0,0.1718,69.1394,-148.95,POINT (-148.95 69.13939999999999)
2013,4206,1412010.0,-0.0013,69.1393,-148.95,POINT (-148.95 69.13930000000001)
2014,4207,1412020.0,0.05885,69.1393,-148.95,POINT (-148.95 69.13930000000001)
2015,4208,1412020.0,0.17300000000000001,69.1393,-148.95,POINT (-148.95 69.13930000000001)
2016,4209,1412020.0,0.0993,69.1393,-148.95,POINT (-148.95 69.13930000000001)
2017,4210,1412020.0,-0.0013,69.1393,-148.95,POINT (-148.95 69.13930000000001)
2018,4211,1412020.0,-0.0019,69.1393,-148.95,POINT (-148.95 69.13930000000001)
2019,4212,1412020.0,0.2455,69.1393,-148.95,POINT (-148.95 69.13930000000001)
2020,4213,1412020.0,0.17350000000000002,69.1393,-148.95,POINT (-148.95 69.13930000000001)
2021,4214,1412020.0,0.3129,69.1393,-148.95,POINT (-148.95 69.13930000000001)
2022,4215,1412020.0,0.2854,69.1392,-148.95,POINT (-148.95 69.1392)
2023,4216,1412020.0,0.309,69.1392,-148.95,POINT (-148.95 69.1392)
2024,4217,1412020.0,-0.0013,69.1392,-148.95,POINT (-148.95 69.1392)
2025,4218,1412030.0,-0.0019,69.1392,-148.95,POINT (-148.95 69.1392)
2026,4219,1412030.0,-0.0019,69.1392,-148.95,POINT (-148.95 69.1392)
2027,4220,1412030.0,-0.0013,69.1392,-148.95,POINT (-148.95 69.1392)
2028,4221,1412030.0,0.13019999999999998,69.1392,-148.95,POINT (-148.95 69.1392)
2029,4222,1412030.0,0.1971,69.1392,-148.95,POINT (-148.95 69.1392)
2030,4223,1412030.0,-0.0013,69.1392,-148.95,POINT (-148.95 69.1392)
2031,4224,1412030.0,0.1561,69.1392,-148.95,POINT (-148.95 69.1392)
2032,4225,1412030.0,0.3225,69.1391,-148.95,POINT (-148.95 69.1391)
2033,4226,1412030.0,0.29719999999999996,69.1391,-148.95,POINT (-148.95 69.1391)
2034,4227,1412040.0,0.3326,69.1391,-148.95,POINT (-148.95 69.1391)
2035,4228,1412040.0,-0.0013,69.1391,-148.95,POINT (-148.95 69.1391)
2036,4229,1412040.0,0.3933,69.1391,-148.95,POINT (-148.95 69.1391)
2037,4230,1412040.0,0.318,69.1391,-148.95,POINT (-148.95 69.1391)
2038,4231,1412040.0,0.1746,69.1391,-148.95,POINT (-148.95 69.1391)
2039,4232,1412040.0,0.3259,69.1391,-148.95,POINT (-148.95 69.1391)
2040,4233,1412040.0,0.273,69.1391,-148.95,POINT (-148.95 69.1391)
