,Counter_,Latitude,Longitude,Depth_m,geometry
594,110242,68.618728,-149.288011,0.6940999999999999,POINT (-149.288011 68.618728)
595,110243,68.618713,-149.288033,0.7029000000000001,POINT (-149.288033 68.618713)
596,110244,68.618696,-149.288018,0.7447999,POINT (-149.288018 68.618696)
597,110245,68.618678,-149.288006,0.62,POINT (-149.288006 68.618678)
598,110246,68.618673,-149.288005,0.7247,POINT (-149.288005 68.618673)
599,110247,68.61865999999999,-149.288006,0.4989,POINT (-149.288006 68.61865999999999)
600,110248,68.618636,-149.28801,0.5349,POINT (-149.28801 68.618636)
601,110249,68.618623,-149.288023,0.5971,POINT (-149.288023 68.618623)
602,110250,68.6186,-149.288015,0.6625,POINT (-149.288015 68.6186)
603,110251,68.618583,-149.288016,0.4902,POINT (-149.288016 68.618583)
604,110252,68.61856800000001,-149.28800800000002,0.34950000000000003,POINT (-149.288008 68.61856800000001)
605,110253,68.61855600000001,-149.28798999999998,0.3992,POINT (-149.28799 68.61855600000001)
606,110254,68.618551,-149.288001,0.6156,POINT (-149.288001 68.618551)
607,110255,68.61853599999999,-149.288005,0.5938,POINT (-149.288005 68.61853599999999)
608,110256,68.61850600000001,-149.28797600000001,0.5611,POINT (-149.287976 68.61850600000001)
609,110257,68.618493,-149.28797600000001,0.6636,POINT (-149.287976 68.618493)
610,110258,68.618466,-149.28798600000002,0.5655,POINT (-149.287986 68.618466)
611,110259,68.61846,-149.28796599999998,0.46399999999999997,POINT (-149.287966 68.61846)
612,110260,68.61845,-149.28798,0.36590000000000006,POINT (-149.28798 68.61845)
613,110261,68.61844,-149.287978,0.2394,POINT (-149.287978 68.61844000000001)
614,110262,68.618425,-149.287973,0.4346,POINT (-149.287973 68.618425)
615,110263,68.618416,-149.28797,0.3823,POINT (-149.28797 68.618416)
616,110264,68.61840600000001,-149.287975,0.4182,POINT (-149.287975 68.61840600000001)
617,110265,68.618388,-149.287993,0.22089999999999999,POINT (-149.287993 68.618388)
618,110266,68.618375,-149.287991,0.2579,POINT (-149.287991 68.618375)
619,110267,68.618361,-149.287993,0.4782,POINT (-149.287993 68.61836099999999)
620,110268,68.61835,-149.287998,0.3953,POINT (-149.287998 68.61835000000001)
621,110269,68.61833299999999,-149.28799999999998,0.37079999999999996,POINT (-149.288 68.61833299999999)
622,110270,68.618325,-149.287996,0.3893,POINT (-149.287996 68.618325)
623,110271,68.618311,-149.28798999999998,0.3037,POINT (-149.28799 68.61831100000001)
624,110272,68.618298,-149.28798799999998,0.3332,POINT (-149.287988 68.618298)
625,110273,68.618286,-149.287998,0.3588,POINT (-149.287998 68.618286)
626,110274,68.618273,-149.287996,0.3212,POINT (-149.287996 68.618273)
627,110275,68.618261,-149.28798600000002,0.2808,POINT (-149.287986 68.618261)
628,110276,68.618243,-149.287975,0.2427,POINT (-149.287975 68.61824300000001)
629,110277,68.61823100000001,-149.28798799999998,0.2361,POINT (-149.287988 68.61823100000001)
630,110278,68.618225,-149.28798999999998,0.3337,POINT (-149.28799 68.618225)
631,110279,68.61820999999999,-149.28797600000001,0.2939,POINT (-149.287976 68.61820999999999)
632,110280,68.618196,-149.28797600000001,0.3201,POINT (-149.287976 68.618196)
633,110281,68.618185,-149.287998,0.2928,POINT (-149.287998 68.618185)
634,110282,68.61816800000001,-149.287998,0.3834,POINT (-149.287998 68.61816800000001)
635,110283,68.618158,-149.287991,0.4144,POINT (-149.287991 68.61815799999999)
636,110284,68.618148,-149.287993,0.391,POINT (-149.287993 68.61814800000001)
637,110285,68.618123,-149.28801,0.4706,POINT (-149.28801 68.618123)
638,110286,68.618115,-149.288003,0.488,POINT (-149.288003 68.618115)
639,110287,68.618093,-149.287978,0.36920000000000003,POINT (-149.287978 68.618093)
640,110288,68.618086,-149.288003,0.475,POINT (-149.288003 68.61808600000001)
641,110289,68.61806999999999,-149.28798600000002,0.5437,POINT (-149.287986 68.61806999999999)
642,110290,68.61806,-149.287958,0.5764,POINT (-149.287958 68.61806)
643,110291,68.618036,-149.28798,0.5109,POINT (-149.28798 68.618036)
644,110292,68.618026,-149.28796599999998,0.48969999999999997,POINT (-149.287966 68.618026)
645,110293,68.618016,-149.28796499999999,0.4935,POINT (-149.287965 68.618016)
646,110294,68.618,-149.28797,0.5371,POINT (-149.28797 68.61799999999999)
647,110295,68.617995,-149.287981,0.6734,POINT (-149.287981 68.61799499999999)
648,110296,68.61798,-149.287971,0.7082999999999999,POINT (-149.287971 68.61798)
649,110297,68.617965,-149.28798799999998,0.6658,POINT (-149.287988 68.617965)
650,110298,68.617958,-149.28798,0.4733,POINT (-149.28798 68.617958)
651,110299,68.61795,-149.28796,0.5655,POINT (-149.28796 68.61794999999999)
652,110300,68.617935,-149.28796,0.5676,POINT (-149.28796 68.617935)
653,110301,68.617913,-149.287975,0.5992999999999999,POINT (-149.287975 68.617913)
654,110302,68.6179,-149.287983,0.5829,POINT (-149.287983 68.61790000000001)
655,110303,68.617888,-149.28798500000002,0.5186,POINT (-149.287985 68.61788799999999)
656,110304,68.617875,-149.287993,0.6004,POINT (-149.287993 68.617875)
657,110305,68.617861,-149.28801,0.7229999,POINT (-149.28801 68.617861)
658,110306,68.61784300000001,-149.28800800000002,0.42369999999999997,POINT (-149.288008 68.61784300000001)
659,110307,68.617835,-149.288005,0.5262,POINT (-149.288005 68.617835)
660,110308,68.617825,-149.288011,0.5813,POINT (-149.288011 68.617825)
661,110309,68.61782,-149.288011,0.7061,POINT (-149.288011 68.61781999999999)
662,110310,68.617808,-149.288001,0.5633,POINT (-149.288001 68.617808)
663,110311,68.617798,-149.287991,0.48969999999999997,POINT (-149.287991 68.61779799999999)
664,110312,68.617786,-149.28799999999998,0.5153,POINT (-149.288 68.617786)
665,110313,68.617775,-149.287993,0.5109,POINT (-149.287993 68.61777499999999)
666,110314,68.617768,-149.287995,0.4984,POINT (-149.287995 68.617768)
667,110315,68.617758,-149.287983,0.4515,POINT (-149.287983 68.61775799999999)
668,110316,68.617743,-149.28798999999998,0.46399999999999997,POINT (-149.28799 68.617743)
669,110317,68.617736,-149.28798600000002,0.6058,POINT (-149.287986 68.61773599999999)
670,110318,68.617725,-149.28798500000002,0.5317000000000001,POINT (-149.287985 68.61772499999999)
671,110319,68.617716,-149.287975,0.4989,POINT (-149.287975 68.617716)
672,110320,68.617701,-149.287955,0.6674,POINT (-149.287955 68.617701)
673,110321,68.617685,-149.287951,0.5006,POINT (-149.287951 68.61768499999999)
674,110322,68.617671,-149.28796100000002,0.5709000000000001,POINT (-149.287961 68.617671)
675,110323,68.617665,-149.287963,0.5093,POINT (-149.287963 68.617665)
676,110324,68.617643,-149.287945,0.44170000000000004,POINT (-149.287945 68.617643)
677,110325,68.617641,-149.287948,0.46240000000000003,POINT (-149.287948 68.61764100000001)
678,110326,68.617628,-149.287955,0.38659999999999994,POINT (-149.287955 68.617628)
679,110327,68.617615,-149.287948,0.2808,POINT (-149.287948 68.617615)
680,110328,68.617603,-149.287936,0.4335,POINT (-149.287936 68.617603)
681,110329,68.617591,-149.287935,0.46619999999999995,POINT (-149.287935 68.617591)
682,110330,68.617573,-149.28793000000002,0.4706,POINT (-149.28793 68.61757299999999)
683,110331,68.61755600000001,-149.28791999999999,0.4673,POINT (-149.28792 68.61755600000001)
684,110332,68.617551,-149.28791299999997,0.4548,POINT (-149.287913 68.61755100000001)
685,110333,68.61754300000001,-149.28788500000002,0.5644,POINT (-149.287885 68.61754300000001)
686,110334,68.61752800000001,-149.28788600000001,0.5088,POINT (-149.287886 68.61752800000001)
687,110335,68.617515,-149.287901,0.4744,POINT (-149.287901 68.617515)
688,110336,68.61750500000001,-149.2879,0.5567,POINT (-149.2879 68.61750500000001)
689,110337,68.617483,-149.287895,0.5126,POINT (-149.287895 68.61748299999999)
690,110338,68.617465,-149.287896,0.43520000000000003,POINT (-149.287896 68.617465)
691,110339,68.617456,-149.287896,0.379,POINT (-149.287896 68.617456)
692,110340,68.617441,-149.287895,0.3037,POINT (-149.287895 68.617441)
693,110341,68.617423,-149.287911,0.36810000000000004,POINT (-149.287911 68.617423)
694,110342,68.616336,-149.287905,0.7181000000000001,POINT (-149.287905 68.616336)
695,110343,68.61633499999999,-149.28791299999997,0.7448999999999999,POINT (-149.287913 68.61633499999999)
696,110344,68.616325,-149.2879,0.6886999,POINT (-149.2879 68.616325)
697,110345,68.61630600000001,-149.287895,0.7138,POINT (-149.287895 68.61630600000001)
698,110346,68.616298,-149.287893,0.6462,POINT (-149.287893 68.616298)
699,110347,68.616286,-149.287896,0.6134000000000001,POINT (-149.287896 68.616286)
700,110348,68.61627299999999,-149.287915,0.6222,POINT (-149.287915 68.61627299999999)
701,110349,68.61626,-149.28791299999997,0.4968,POINT (-149.287913 68.61626)
702,110350,68.61624499999999,-149.28791,0.42369999999999997,POINT (-149.28791 68.61624499999999)
703,110351,68.616241,-149.28790800000002,0.5927,POINT (-149.287908 68.616241)
704,110352,68.616231,-149.28791299999997,0.5998,POINT (-149.287913 68.616231)
705,110353,68.61622,-149.287941,0.5916,POINT (-149.287941 68.61622)
706,110354,68.616208,-149.287971,0.4891,POINT (-149.287971 68.616208)
707,110355,68.616201,-149.28799999999998,0.6559999999999999,POINT (-149.288 68.616201)
708,110356,68.616191,-149.28803100000002,0.6053000000000001,POINT (-149.288031 68.616191)
709,110357,68.61618,-149.288061,0.43079999999999996,POINT (-149.288061 68.61618)
710,110358,68.61616500000001,-149.288083,0.3724,POINT (-149.288083 68.61616500000001)
711,110359,68.616158,-149.28808999999998,0.3605,POINT (-149.28809 68.616158)
712,110360,68.616141,-149.28812,0.39149999999999996,POINT (-149.28812 68.616141)
713,110361,68.61612099999999,-149.288171,0.4401,POINT (-149.288171 68.61612099999999)
714,110362,68.616118,-149.28818,0.4717,POINT (-149.28818 68.616118)
715,110363,68.616105,-149.288193,0.4264,POINT (-149.288193 68.616105)
716,110364,68.616098,-149.288198,0.3468,POINT (-149.288198 68.61609799999999)
717,110365,68.616076,-149.288203,0.4597,POINT (-149.288203 68.61607600000001)
718,110366,68.61606,-149.288228,0.44439999999999996,POINT (-149.288228 68.61606)
719,110367,68.616046,-149.28823500000001,0.3986,POINT (-149.288235 68.616046)
720,110368,68.61604,-149.288226,0.3686,POINT (-149.288226 68.61604)
721,110369,68.616028,-149.28825,0.3157,POINT (-149.28825 68.616028)
722,110370,68.616013,-149.28826999999998,0.2274,POINT (-149.28827 68.616013)
723,110371,68.615996,-149.2883,0.3975,POINT (-149.2883 68.615996)
724,110372,68.615985,-149.288313,0.3801,POINT (-149.288313 68.61598499999999)
725,110373,68.615975,-149.28833600000002,0.4226,POINT (-149.288336 68.61597500000001)
726,110374,68.615966,-149.288356,0.3981,POINT (-149.288356 68.615966)
727,110375,68.61595799999999,-149.28838000000002,0.445,POINT (-149.28838 68.61595799999999)
728,110376,68.615945,-149.288408,0.3774,POINT (-149.288408 68.615945)
729,110377,68.615935,-149.288433,0.5044,POINT (-149.288433 68.61593499999999)
730,110378,68.61591800000001,-149.288456,0.4422,POINT (-149.288456 68.61591800000001)
731,110379,68.615903,-149.28847,0.5415,POINT (-149.28847 68.615903)
732,110380,68.615895,-149.28847,0.4886,POINT (-149.28847 68.61589499999999)
733,110381,68.615883,-149.28849,0.5796,POINT (-149.28849 68.615883)
734,110382,68.615866,-149.288486,0.6353,POINT (-149.288486 68.615866)
735,110383,68.61585500000001,-149.28850500000001,0.7006999999999999,POINT (-149.288505 68.61585500000001)
736,110384,68.615845,-149.288516,0.7693999000000001,POINT (-149.288516 68.61584499999999)
737,110385,68.615836,-149.288525,1.044,POINT (-149.288525 68.615836)
738,110386,68.61582299999999,-149.288531,1.136,POINT (-149.288531 68.61582299999999)
739,110387,68.615808,-149.288538,1.147,POINT (-149.288538 68.615808)
740,110388,68.615798,-149.288558,1.11,POINT (-149.288558 68.615798)
741,110389,68.61579300000001,-149.28857299999999,1.104,POINT (-149.288573 68.61579300000001)
742,110390,68.615778,-149.288598,1.046,POINT (-149.288598 68.61577800000001)
743,110391,68.615771,-149.288613,0.991,POINT (-149.288613 68.615771)
744,110392,68.615753,-149.28864,1.056,POINT (-149.28864 68.615753)
745,110393,68.61574300000001,-149.28866599999998,1.0190000000000001,POINT (-149.288666 68.61574300000001)
746,110394,68.61573,-149.288668,0.935,POINT (-149.288668 68.61573)
747,110395,68.61572,-149.288655,0.885,POINT (-149.288655 68.61572)
748,110396,68.615698,-149.288681,0.905,POINT (-149.288681 68.61569799999999)
749,110397,68.615688,-149.28868799999998,0.8440000000000001,POINT (-149.288688 68.61568800000001)
750,110398,68.61568100000001,-149.288693,0.7945,POINT (-149.288693 68.61568100000001)
751,110399,68.615663,-149.288701,0.866,POINT (-149.288701 68.615663)
752,110400,68.61565,-149.288701,0.7731999999999999,POINT (-149.288701 68.61565)
753,110401,68.615641,-149.288721,0.7448999999999999,POINT (-149.288721 68.615641)
754,110402,68.61563100000001,-149.288753,0.6990999999999999,POINT (-149.288753 68.61563100000001)
755,110403,68.61562099999999,-149.288781,0.6249,POINT (-149.288781 68.61562099999999)
756,110404,68.615608,-149.288801,0.5938,POINT (-149.288801 68.61560799999999)
757,110405,68.615595,-149.288803,0.5905,POINT (-149.288803 68.615595)
758,110406,68.615581,-149.288816,0.644,POINT (-149.288816 68.61558100000001)
759,110407,68.615563,-149.288825,0.5251,POINT (-149.288825 68.61556299999999)
760,110408,68.615548,-149.288826,0.6789000000000001,POINT (-149.288826 68.615548)
761,110409,68.615533,-149.28883000000002,0.632,POINT (-149.28883 68.615533)
762,110410,68.61551999999999,-149.288838,0.7067,POINT (-149.288838 68.61551999999999)
763,110411,68.6155,-149.288856,0.873,POINT (-149.288856 68.6155)
764,110412,68.615488,-149.28888,0.7847,POINT (-149.28888 68.615488)
765,110413,68.61548,-149.28888600000002,0.7011999,POINT (-149.288886 68.61548000000001)
766,110414,68.61547,-149.288901,0.6679999999999999,POINT (-149.288901 68.61547)
767,110415,68.61451600000001,-149.28986,0.5965,POINT (-149.28986 68.61451600000001)
768,110416,68.614515,-149.28986,0.5022,POINT (-149.28986 68.614515)
769,110417,68.614506,-149.28986,0.3081,POINT (-149.28986 68.61450600000001)
770,110418,68.61449,-149.28986,0.4826,POINT (-149.28986 68.61449)
771,110419,68.614478,-149.289861,0.3943,POINT (-149.289861 68.61447800000001)
772,110420,68.614468,-149.289863,0.3141,POINT (-149.289863 68.614468)
773,110421,68.614456,-149.28987,0.36479999999999996,POINT (-149.28987 68.614456)
774,110422,68.61444499999999,-149.28987,0.355,POINT (-149.28987 68.61444499999999)
775,110423,68.61443100000001,-149.289888,0.3583,POINT (-149.289888 68.61443100000001)
776,110424,68.61442,-149.289883,0.29719999999999996,POINT (-149.289883 68.61442)
777,110425,68.61440999999999,-149.289885,0.3414,POINT (-149.289885 68.61440999999999)
778,110426,68.6144,-149.289871,0.4346,POINT (-149.289871 68.6144)
779,110427,68.614375,-149.289888,0.3899,POINT (-149.289888 68.614375)
780,110428,68.614365,-149.289875,0.1445,POINT (-149.289875 68.61436500000001)
781,110429,68.614361,-149.289865,0.3016,POINT (-149.289865 68.614361)
782,110430,68.61434799999999,-149.28986799999998,0.35229999999999995,POINT (-149.289868 68.61434799999999)
783,110431,68.614335,-149.28988,0.2323,POINT (-149.28988 68.614335)
784,110432,68.614323,-149.28988600000002,0.21710000000000002,POINT (-149.289886 68.614323)
785,110433,68.61431,-149.289906,0.3528,POINT (-149.289906 68.61431)
786,110434,68.614303,-149.28991299999998,0.3517,POINT (-149.289913 68.61430300000001)
787,110435,68.614288,-149.28991499999998,0.4144,POINT (-149.289915 68.614288)
788,110436,68.614275,-149.28991499999998,0.4177,POINT (-149.289915 68.61427500000001)
789,110437,68.61426800000001,-149.289918,0.4008,POINT (-149.289918 68.61426800000001)
790,110438,68.614255,-149.289926,0.44880000000000003,POINT (-149.289926 68.614255)
791,110439,68.614241,-149.289928,0.3528,POINT (-149.289928 68.61424100000001)
792,110440,68.614226,-149.289923,0.30210000000000004,POINT (-149.289923 68.614226)
793,110441,68.61421800000001,-149.28993,0.26780000000000004,POINT (-149.28993 68.61421800000001)
794,110442,68.61420600000001,-149.28991100000002,0.34299999999999997,POINT (-149.289911 68.61420600000001)
795,110443,68.614198,-149.28991100000002,0.36810000000000004,POINT (-149.289911 68.614198)
796,110444,68.61418,-149.289923,0.34950000000000003,POINT (-149.289923 68.61418)
797,110445,68.614173,-149.28993300000002,0.36590000000000006,POINT (-149.289933 68.61417299999999)
798,110446,68.614153,-149.289935,0.38880000000000003,POINT (-149.289935 68.614153)
799,110447,68.61414599999999,-149.289931,0.46409999999999996,POINT (-149.289931 68.61414599999999)
800,110448,68.614131,-149.289931,0.4531,POINT (-149.289931 68.614131)
801,110449,68.614125,-149.28993300000002,0.4962,POINT (-149.289933 68.614125)
802,110450,68.614101,-149.289961,0.6286999999999999,POINT (-149.289961 68.61410100000001)
803,110451,68.61409,-149.289955,0.4793,POINT (-149.289955 68.61409)
804,110452,68.614081,-149.28995,0.5426,POINT (-149.28995 68.614081)
805,110453,68.614073,-149.289951,0.5998,POINT (-149.289951 68.614073)
806,110454,68.61405500000001,-149.289951,0.42700000000000005,POINT (-149.289951 68.61405500000001)
807,110455,68.614048,-149.28995,0.5306000000000001,POINT (-149.28995 68.614048)
808,110456,68.61403299999999,-149.289955,0.5196999999999999,POINT (-149.289955 68.61403299999999)
809,110457,68.614018,-149.289963,0.5377000000000001,POINT (-149.289963 68.614018)
810,110458,68.614011,-149.28996999999998,0.4346,POINT (-149.28997 68.614011)
811,110459,68.613996,-149.289971,0.2623,POINT (-149.289971 68.613996)
812,110460,68.61398299999999,-149.289986,0.3763,POINT (-149.289986 68.61398299999999)
813,110461,68.613976,-149.28999299999998,0.4722,POINT (-149.289993 68.61397599999999)
814,110462,68.613963,-149.29,0.3834,POINT (-149.29 68.613963)
815,110463,68.61395,-149.289988,0.5224,POINT (-149.289988 68.61395)
816,110464,68.61393100000001,-149.289986,0.391,POINT (-149.289986 68.61393100000001)
817,110465,68.613925,-149.289983,0.3883,POINT (-149.289983 68.61392499999999)
818,110466,68.613911,-149.289978,0.4515,POINT (-149.289978 68.613911)
819,110467,68.613895,-149.289975,0.3872,POINT (-149.289975 68.613895)
820,110468,68.61389100000001,-149.289971,0.3784,POINT (-149.289971 68.61389100000001)
821,110469,68.613871,-149.289968,0.4286,POINT (-149.289968 68.613871)
822,110470,68.613853,-149.289966,0.3932,POINT (-149.289966 68.61385300000001)
823,110471,68.613838,-149.289976,0.3735,POINT (-149.289976 68.613838)
824,110472,68.613831,-149.289976,0.391,POINT (-149.289976 68.613831)
825,110473,68.613826,-149.28996,0.38770000000000004,POINT (-149.28996 68.613826)
826,110474,68.613811,-149.289973,0.451,POINT (-149.289973 68.613811)
827,110475,68.613086,-149.290785,0.3997,POINT (-149.290785 68.613086)
828,110476,68.61308299999999,-149.290786,0.4597,POINT (-149.290786 68.61308299999999)
829,110477,68.613073,-149.290801,0.3539,POINT (-149.290801 68.613073)
830,110478,68.613066,-149.290806,0.5022,POINT (-149.290806 68.613066)
831,110479,68.61305,-149.290823,0.4668,POINT (-149.290823 68.61305)
832,110480,68.613035,-149.29083799999998,0.5366,POINT (-149.290838 68.613035)
833,110481,68.613028,-149.290836,0.5611,POINT (-149.290836 68.613028)
834,110482,68.613011,-149.290841,0.5911,POINT (-149.290841 68.613011)
835,110483,68.613,-149.29083500000002,0.6129,POINT (-149.290835 68.613)
836,110484,68.612996,-149.290841,0.6151,POINT (-149.290841 68.612996)
837,110485,68.612983,-149.290851,0.5539999999999999,POINT (-149.290851 68.612983)
838,110486,68.61296800000001,-149.29086,0.46840000000000004,POINT (-149.29086 68.61296800000001)
839,110487,68.612953,-149.290871,0.5807,POINT (-149.290871 68.612953)
840,110488,68.612946,-149.290876,0.7781,POINT (-149.290876 68.61294599999999)
841,110489,68.612931,-149.290901,0.7011999,POINT (-149.290901 68.612931)
842,110490,68.612923,-149.290926,0.5437,POINT (-149.290926 68.61292299999999)
843,110491,68.612913,-149.290926,0.5742,POINT (-149.290926 68.61291300000001)
844,110492,68.61290600000001,-149.290943,0.5006,POINT (-149.290943 68.61290600000001)
845,110493,68.612898,-149.290943,0.6527,POINT (-149.290943 68.612898)
846,110494,68.612881,-149.290956,0.5758,POINT (-149.290956 68.612881)
847,110495,68.612866,-149.290951,0.6036,POINT (-149.290951 68.612866)
848,110496,68.612858,-149.29096,0.5578,POINT (-149.29096 68.612858)
849,110497,68.612845,-149.29096299999998,0.5769,POINT (-149.290963 68.61284499999999)
850,110498,68.612835,-149.29098,0.6625,POINT (-149.29098 68.612835)
851,110499,68.61282800000001,-149.290985,0.5889,POINT (-149.290985 68.61282800000001)
852,110500,68.612813,-149.290996,0.6314,POINT (-149.290996 68.612813)
853,110501,68.6128,-149.291001,0.6849,POINT (-149.291001 68.61279999999999)
854,110502,68.612785,-149.291011,0.6995999999999999,POINT (-149.291011 68.612785)
855,110503,68.612773,-149.290985,0.6091,POINT (-149.290985 68.612773)
856,110504,68.61276600000001,-149.290988,0.37079999999999996,POINT (-149.290988 68.61276600000001)
857,110505,68.61275,-149.291005,0.5698,POINT (-149.291005 68.61275000000001)
858,110506,68.612736,-149.291013,0.5867,POINT (-149.291013 68.612736)
859,110507,68.61273,-149.291015,0.6286999999999999,POINT (-149.291015 68.61273)
860,110508,68.61272,-149.291043,0.6772,POINT (-149.291043 68.61272)
861,110509,68.612703,-149.29106000000002,0.6674,POINT (-149.29106 68.612703)
862,110510,68.612685,-149.291073,0.6271,POINT (-149.291073 68.612685)
863,110511,68.612673,-149.29107,0.6473,POINT (-149.29107 68.612673)
864,110512,68.612658,-149.291073,0.7378,POINT (-149.291073 68.612658)
865,110513,68.612651,-149.29108,0.7001000000000001,POINT (-149.29108 68.612651)
866,110514,68.61264,-149.291093,0.7011999,POINT (-149.291093 68.61264)
867,110515,68.612626,-149.291101,0.6543000000000001,POINT (-149.291101 68.61262600000001)
868,110516,68.612615,-149.29111799999998,0.6527,POINT (-149.291118 68.61261500000001)
869,110517,68.61260300000001,-149.291125,0.602,POINT (-149.291125 68.61260300000001)
870,110518,68.61259,-149.29113,0.5861999999999999,POINT (-149.29113 68.61259)
871,110519,68.612581,-149.291135,0.6685,POINT (-149.291135 68.61258100000001)
872,110520,68.612576,-149.291138,0.6385000000000001,POINT (-149.291138 68.612576)
873,110521,68.612565,-149.29115,0.4428,POINT (-149.29115 68.612565)
874,110522,68.61255,-149.29116100000002,0.4782,POINT (-149.291161 68.61255)
875,110523,68.612535,-149.29116299999998,0.4335,POINT (-149.291163 68.61253499999999)
876,110524,68.612521,-149.29117,0.4204,POINT (-149.29117 68.612521)
877,110525,68.612521,-149.291181,0.475,POINT (-149.291181 68.612521)
878,110526,68.612515,-149.291185,0.48100000000000004,POINT (-149.291185 68.612515)
879,110527,68.612496,-149.291205,0.4335,POINT (-149.291205 68.61249599999999)
880,110528,68.612496,-149.291235,0.4962,POINT (-149.291235 68.61249599999999)
881,110529,68.61248499999999,-149.291236,0.41609999999999997,POINT (-149.291236 68.61248499999999)
882,110530,68.612468,-149.291246,0.5,POINT (-149.291246 68.61246800000001)
883,110531,68.61161,-149.291676,0.5655,POINT (-149.291676 68.61161)
884,110532,68.611613,-149.291695,0.5507,POINT (-149.291695 68.61161300000001)
885,110533,68.61160500000001,-149.291703,0.56,POINT (-149.291703 68.61160500000001)
886,110534,68.6116,-149.291698,0.5431,POINT (-149.291698 68.6116)
887,110535,68.611581,-149.2917,0.4706,POINT (-149.2917 68.611581)
888,110536,68.611565,-149.29171000000002,0.38939999999999997,POINT (-149.29171 68.611565)
889,110537,68.611558,-149.291713,0.5595,POINT (-149.291713 68.611558)
890,110538,68.61154300000001,-149.291733,0.5039,POINT (-149.291733 68.61154300000001)
891,110539,68.611533,-149.291733,0.4559,POINT (-149.291733 68.61153299999999)
892,110540,68.611506,-149.291746,0.2738,POINT (-149.291746 68.61150600000001)
893,110541,68.611498,-149.29176,0.5142,POINT (-149.29176 68.611498)
894,110542,68.611486,-149.29177099999998,0.5196999999999999,POINT (-149.291771 68.611486)
895,110543,68.611468,-149.291768,0.6091,POINT (-149.291768 68.611468)
896,110544,68.611461,-149.291768,0.5539999999999999,POINT (-149.291768 68.61146100000001)
897,110545,68.611446,-149.29175800000002,0.5355,POINT (-149.291758 68.611446)
898,110546,68.61143100000001,-149.29175800000002,0.5257000000000001,POINT (-149.291758 68.61143100000001)
899,110547,68.61142099999999,-149.291765,0.5464,POINT (-149.291765 68.61142099999999)
900,110548,68.611406,-149.291751,0.44770000000000004,POINT (-149.291751 68.611406)
901,110549,68.61139,-149.29173799999998,0.3348,POINT (-149.291738 68.61139)
902,110550,68.61138100000001,-149.29173600000001,0.3354,POINT (-149.291736 68.61138100000001)
903,110551,68.611368,-149.29173799999998,0.3539,POINT (-149.291738 68.611368)
904,110552,68.61135999999999,-149.29174,0.46619999999999995,POINT (-149.29174 68.61135999999999)
905,110553,68.61134799999999,-149.29173600000001,0.4946,POINT (-149.291736 68.61134799999999)
906,110554,68.611331,-149.291743,0.445,POINT (-149.291743 68.61133100000001)
907,110555,68.611323,-149.291725,0.4526,POINT (-149.291725 68.611323)
908,110556,68.611305,-149.291721,0.5606,POINT (-149.291721 68.611305)
909,110557,68.61129100000001,-149.291718,0.5479999999999999,POINT (-149.291718 68.61129100000001)
910,110558,68.61128599999999,-149.291713,0.5415,POINT (-149.291713 68.61128599999999)
911,110559,68.61126800000001,-149.29171499999998,0.4362,POINT (-149.291715 68.61126800000001)
912,110560,68.611255,-149.291731,0.5158,POINT (-149.291731 68.611255)
913,110561,68.611246,-149.291721,0.5513,POINT (-149.291721 68.61124599999999)
914,110562,68.611228,-149.29171599999998,0.5704,POINT (-149.291716 68.611228)
915,110563,68.611216,-149.291706,0.5475,POINT (-149.291706 68.611216)
916,110564,68.611211,-149.291698,0.53,POINT (-149.291698 68.611211)
917,110565,68.611198,-149.291705,0.5468999999999999,POINT (-149.291705 68.611198)
918,110566,68.61118499999999,-149.291705,0.4428,POINT (-149.291705 68.61118499999999)
919,110567,68.611173,-149.291701,0.518,POINT (-149.291701 68.61117299999999)
920,110568,68.611165,-149.291705,0.5306000000000001,POINT (-149.291705 68.611165)
921,110569,68.61114599999999,-149.291706,0.524,POINT (-149.291706 68.61114599999999)
922,110570,68.611133,-149.291708,0.5507,POINT (-149.291708 68.611133)
923,110571,68.611125,-149.291703,0.5813,POINT (-149.291703 68.611125)
924,110572,68.611111,-149.291705,0.469,POINT (-149.291705 68.61111099999999)
925,110573,68.611098,-149.29171100000002,0.4799,POINT (-149.291711 68.611098)
926,110574,68.611086,-149.29172,0.5595,POINT (-149.29172 68.611086)
927,110575,68.611078,-149.291713,0.5442,POINT (-149.291713 68.61107800000001)
928,110576,68.61106,-149.29169299999998,0.56,POINT (-149.291693 68.61105999999999)
929,110577,68.61104499999999,-149.291691,0.5758,POINT (-149.291691 68.61104499999999)
930,110578,68.611035,-149.29169,0.5606,POINT (-149.29169 68.611035)
931,110579,68.61102,-149.291706,0.5998,POINT (-149.291706 68.61102)
932,110580,68.611003,-149.291706,0.5649000000000001,POINT (-149.291706 68.611003)
933,110581,68.610996,-149.291695,0.5251,POINT (-149.291695 68.610996)
934,110582,68.61098,-149.291691,0.5987,POINT (-149.291691 68.61098)
935,110583,68.610966,-149.291696,0.6156,POINT (-149.291696 68.610966)
936,110584,68.61095,-149.291685,0.5976,POINT (-149.291685 68.61095)
937,110585,68.61094,-149.291685,0.6031,POINT (-149.291685 68.61094)
938,110586,68.610936,-149.291675,0.6778,POINT (-149.291675 68.610936)
939,110587,68.610918,-149.291678,0.6881,POINT (-149.291678 68.610918)
940,110588,68.610906,-149.291685,0.5666,POINT (-149.291685 68.610906)
