,LongitudeDDDDD,LatitudeDDDDD,DepthCm,UTM_E,UTM_N,Depth_m,geometry
4996,-149.32,68.6102,109.0,405595.79,7612682.8,1.09,POINT (405595.79 7612682.8)
4997,-149.32,68.6103,109.3,405597.92,7612683.7,1.093,POINT (405597.92 7612683.7)
4998,-149.32,68.6103,108.4,405599.04,7612684.4,1.084,POINT (405599.04 7612684.4)
4999,-149.32,68.6103,113.1,405601.22,7612686.4,1.131,POINT (405601.22 7612686.4)
5000,-149.32,68.6103,95.9,405601.83,7612688.2,0.9590000000000001,POINT (405601.83 7612688.2)
5001,-149.32,68.6103,96.7,405602.67,7612688.9,0.9670000000000001,POINT (405602.67 7612688.9)
5002,-149.32,68.6103,104.6,405603.38,7612689.8,1.046,POINT (405603.38 7612689.8)
5003,-149.32,68.6103,109.8,405604.15,7612690.3,1.0979999999999999,POINT (405604.15 7612690.3)
5004,-149.32,68.6103,105.5,405605.3,7612692.2,1.055,POINT (405605.3 7612692.2)
5005,-149.32,68.6103,108.4,405606.48,7612692.9,1.084,POINT (405606.48 7612692.9)
5006,-149.32,68.6104,104.2,405607.56,7612694.3,1.042,POINT (405607.56 7612694.3)
5007,-149.32,68.6104,104.5,405608.68,7612695.4,1.045,POINT (405608.68 7612695.4)
5008,-149.32,68.6104,110.1,405609.46,7612696.1,1.101,POINT (405609.46 7612696.1)
5009,-149.32,68.6104,116.4,405611.24,7612698.4,1.1640000000000001,POINT (405611.24 7612698.4)
5010,-149.32,68.6104,104.8,405611.61,7612699.2,1.048,POINT (405611.61 7612699.2)
5011,-149.32,68.6104,102.5,405612.04,7612699.7,1.025,POINT (405612.04 7612699.7)
5012,-149.319,68.6104,101.9,405613.24,7612701.0,1.0190000000000001,POINT (405613.24 7612701)
5013,-149.319,68.6104,96.4,405614.47,7612703.0,0.9640000000000001,POINT (405614.47 7612703)
5014,-149.319,68.6104,100.8,405615.21,7612702.9,1.008,POINT (405615.21 7612702.9)
5015,-149.319,68.6105,92.8,405616.51,7612704.9,0.9279999999999999,POINT (405616.51 7612704.9)
5016,-149.319,68.6105,92.3,405617.65,7612706.2,0.9229999999999999,POINT (405617.65 7612706.2)
5017,-149.319,68.6105,97.0,405619.02,7612706.5,0.97,POINT (405619.02 7612706.5)
5018,-149.319,68.6105,94.5,405620.46,7612707.0,0.945,POINT (405620.46 7612707)
5019,-149.319,68.6105,100.4,405620.47,7612707.4,1.004,POINT (405620.47 7612707.4)
5020,-149.319,68.6105,96.6,405621.6,7612708.3,0.966,POINT (405621.6 7612708.3)
5021,-149.319,68.6105,99.4,405622.92,7612709.3,0.9940000000000001,POINT (405622.92 7612709.3)
5022,-149.319,68.6105,111.5,405624.58,7612710.2,1.115,POINT (405624.58 7612710.2)
5023,-149.319,68.6105,98.3,405624.8,7612710.4,0.983,POINT (405624.8 7612710.4)
5024,-149.319,68.6105,106.4,405626.52,7612711.1,1.064,POINT (405626.52 7612711.1)
5025,-149.319,68.6105,101.9,405627.38,7612712.2,1.0190000000000001,POINT (405627.38 7612712.2)
5026,-149.319,68.6105,108.2,405628.02,7612713.1,1.082,POINT (405628.02 7612713.1)
5027,-149.319,68.6105,104.8,405627.86,7612714.2,1.048,POINT (405627.86 7612714.2)
5028,-149.319,68.6105,107.1,405628.21,7612714.5,1.071,POINT (405628.21 7612714.5)
5029,-149.319,68.6106,107.7,405629.14,7612715.6,1.077,POINT (405629.14 7612715.6)
5030,-149.319,68.6106,105.0,405628.96,7612716.4,1.05,POINT (405628.96 7612716.4)
5031,-149.319,68.6106,107.5,405630.49,7612717.2,1.075,POINT (405630.49 7612717.2)
5032,-149.319,68.6106,104.0,405631.63,7612718.9,1.04,POINT (405631.63 7612718.9)
5033,-149.319,68.6106,103.4,405632.77,7612720.1,1.034,POINT (405632.77 7612720.1)
5034,-149.319,68.6106,100.2,405634.32,7612721.8,1.002,POINT (405634.32 7612721.8)
5035,-149.319,68.6106,97.7,405636.03,7612723.9,0.977,POINT (405636.03 7612723.9)
5036,-149.319,68.6106,94.3,405636.56,7612725.4,0.943,POINT (405636.56 7612725.4)
5037,-149.319,68.6106,87.7,405636.79,7612725.9,0.877,POINT (405636.79 7612725.9)
5038,-149.319,68.6107,97.1,405637.92,7612727.0,0.971,POINT (405637.92 7612727)
5039,-149.319,68.6107,90.0,405638.69,7612727.9,0.9,POINT (405638.69 7612727.9)
5040,-149.319,68.6107,85.6,405639.35,7612729.2,0.856,POINT (405639.35 7612729.2)
5041,-149.319,68.6107,90.8,405639.66,7612730.1,0.9079999999999999,POINT (405639.66 7612730.1)
5042,-149.319,68.6107,94.8,405640.24,7612731.0,0.948,POINT (405640.24 7612731)
5043,-149.319,68.6107,89.0,405640.84,7612730.8,0.89,POINT (405640.84 7612730.8)
5044,-149.319,68.6107,86.9,405641.54,7612731.3,0.8690000000000001,POINT (405641.54 7612731.3)
5045,-149.319,68.6107,95.8,405642.93,7612732.2,0.958,POINT (405642.93 7612732.2)
5046,-149.319,68.6107,103.7,405643.08,7612732.6,1.037,POINT (405643.08 7612732.6)
5047,-149.319,68.6107,96.6,405643.67,7612733.7,0.966,POINT (405643.67 7612733.7)
5048,-149.319,68.6107,95.0,405644.41,7612733.6,0.95,POINT (405644.41 7612733.6)
5049,-149.319,68.6107,86.6,405644.93,7612734.7,0.866,POINT (405644.93 7612734.7)
5050,-149.319,68.6107,85.7,405645.61,7612734.7,0.857,POINT (405645.61 7612734.7)
5051,-149.319,68.6107,83.1,405646.86,7612735.6,0.831,POINT (405646.86 7612735.6)
5052,-149.319,68.6107,80.4,405647.28,7612736.0,0.804,POINT (405647.28 7612736)
5053,-149.319,68.6108,92.5,405648.64,7612737.8,0.925,POINT (405648.64 7612737.8)
5054,-149.319,68.6108,92.1,405648.4,7612738.5,0.9209999999999999,POINT (405648.4 7612738.5)
5055,-149.319,68.6108,90.8,405649.46,7612739.6,0.9079999999999999,POINT (405649.46 7612739.6)
5056,-149.319,68.6108,84.1,405650.12,7612741.1,0.841,POINT (405650.12 7612741.1)
5057,-149.319,68.6108,88.4,405651.09,7612741.6,0.884,POINT (405651.09 7612741.6)
5058,-149.319,68.6108,86.4,405651.79,7612742.1,0.8640000000000001,POINT (405651.79 7612742.1)
5059,-149.319,68.6108,83.9,405653.05,7612743.0,0.8390000000000001,POINT (405653.05 7612743)
5060,-149.31799999999998,68.6108,85.6,405657.42,7612743.8,0.856,POINT (405657.42 7612743.8)
5061,-149.31799999999998,68.6108,88.4,405657.43,7612743.9,0.884,POINT (405657.43 7612743.9)
5062,-149.31799999999998,68.6108,97.8,405658.58,7612745.8,0.978,POINT (405658.58 7612745.8)
5063,-149.31799999999998,68.6108,98.7,405659.59,7612747.4,0.987,POINT (405659.59 7612747.4)
5064,-149.31799999999998,68.6109,99.4,405659.9,7612748.3,0.9940000000000001,POINT (405659.9 7612748.3)
5065,-149.31799999999998,68.6109,104.1,405660.45,7612748.7,1.041,POINT (405660.45 7612748.7)
5066,-149.31799999999998,68.6109,96.5,405661.49,7612750.9,0.965,POINT (405661.49 7612750.9)
5067,-149.31799999999998,68.6109,98.9,405661.71,7612751.2,0.9890000000000001,POINT (405661.71 7612751.2)
5068,-149.31799999999998,68.6109,90.1,405662.75,7612751.9,0.9009999999999999,POINT (405662.75 7612751.9)
5069,-149.31799999999998,68.6109,96.4,405663.45,7612752.5,0.9640000000000001,POINT (405663.45 7612752.5)
5070,-149.31799999999998,68.6109,98.4,405664.12,7612753.9,0.9840000000000001,POINT (405664.12 7612753.9)
5071,-149.31799999999998,68.6109,93.3,405664.82,7612754.6,0.9329999999999999,POINT (405664.82 7612754.6)
5072,-149.31799999999998,68.6109,100.1,405665.82,7612755.9,1.001,POINT (405665.82 7612755.9)
5073,-149.31799999999998,68.6109,93.5,405666.67,7612757.0,0.935,POINT (405666.67 7612757)
5074,-149.31799999999998,68.611,97.5,405667.56,7612758.8,0.975,POINT (405667.56 7612758.8)
5075,-149.31799999999998,68.611,93.0,405669.3,7612759.9,0.93,POINT (405669.3 7612759.9)
5076,-149.31799999999998,68.611,97.6,405669.73,7612760.6,0.976,POINT (405669.73 7612760.6)
5077,-149.31799999999998,68.611,96.9,405669.95,7612761.0,0.9690000000000001,POINT (405669.95 7612761)
5078,-149.31799999999998,68.611,99.8,405670.17,7612761.5,0.998,POINT (405670.17 7612761.5)
5079,-149.31799999999998,68.611,89.8,405670.92,7612763.1,0.898,POINT (405670.92 7612763.1)
5080,-149.31799999999998,68.611,96.2,405671.14,7612763.7,0.9620000000000001,POINT (405671.14 7612763.7)
5081,-149.31799999999998,68.611,94.6,405672.33,7612764.6,0.946,POINT (405672.33 7612764.6)
5082,-149.31799999999998,68.611,105.0,405673.37,7612765.3,1.05,POINT (405673.37 7612765.3)
5083,-149.31799999999998,68.611,98.1,405673.46,7612765.8,0.981,POINT (405673.46 7612765.8)
5084,-149.31799999999998,68.611,98.2,405674.66,7612767.1,0.982,POINT (405674.66 7612767.1)
5085,-149.31799999999998,68.611,103.5,405675.23,7612767.8,1.035,POINT (405675.23 7612767.8)
5086,-149.31799999999998,68.611,99.1,405675.77,7612767.6,0.991,POINT (405675.77 7612767.6)
5087,-149.31799999999998,68.6111,86.1,405677.19,7612769.4,0.861,POINT (405677.19 7612769.4)
5088,-149.31799999999998,68.6111,86.3,405678.44,7612770.1,0.863,POINT (405678.44 7612770.1)
5089,-149.31799999999998,68.6111,84.6,405678.76,7612771.2,0.846,POINT (405678.76 7612771.2)
5090,-149.31799999999998,68.6111,88.9,405680.29,7612772.3,0.889,POINT (405680.29 7612772.3)
5091,-149.31799999999998,68.6111,87.8,405681.13,7612773.2,0.878,POINT (405681.13 7612773.2)
5092,-149.31799999999998,68.6111,90.4,405680.92,7612774.5,0.904,POINT (405680.92 7612774.5)
5093,-149.31799999999998,68.6111,78.64,405682.38,7612775.6,0.7864,POINT (405682.38 7612775.6)
5094,-149.31799999999998,68.6111,92.4,405683.1,7612776.8,0.924,POINT (405683.1 7612776.8)
5095,-149.31799999999998,68.6111,87.1,405684.3,7612777.9,0.871,POINT (405684.3 7612777.9)
5096,-149.31799999999998,68.6111,86.7,405685.25,7612777.9,0.867,POINT (405685.25 7612777.9)
5097,-149.31799999999998,68.6111,88.5,405686.1,7612778.8,0.885,POINT (405686.1 7612778.8)
5098,-149.31799999999998,68.6112,87.2,405687.37,7612780.2,0.872,POINT (405687.37 7612780.2)
5099,-149.31799999999998,68.6112,77.91,405688.35,7612780.9,0.7791,POINT (405688.35 7612780.9)
5100,-149.31799999999998,68.6112,72.07,405688.91,7612781.3,0.7206999999999999,POINT (405688.91 7612781.3)
5101,-149.31799999999998,68.6112,75.16,405689.57,7612782.5,0.7515999999999999,POINT (405689.57 7612782.5)
5102,-149.31799999999998,68.6112,74.15,405691.17,7612783.6,0.7415,POINT (405691.17 7612783.6)
5103,-149.31799999999998,68.6112,72.69,405692.33,7612785.6,0.7269,POINT (405692.33 7612785.6)
5104,-149.31799999999998,68.6112,77.57,405693.19,7612786.9,0.7757,POINT (405693.19 7612786.9)
5105,-149.31799999999998,68.6112,73.19,405695.13,7612787.9,0.7319,POINT (405695.13 7612787.9)
5106,-149.31799999999998,68.6112,78.7,405695.3,7612788.6,0.787,POINT (405695.3 7612788.6)
5107,-149.31799999999998,68.6112,79.99,405695.81,7612789.7,0.7998999999999999,POINT (405695.81 7612789.7)
5108,-149.31799999999998,68.6112,79.93,405697.11,7612789.9,0.7993000000000001,POINT (405697.11 7612789.9)
5109,-149.317,68.6112,104.9,405698.35,7612790.4,1.0490000000000002,POINT (405698.35 7612790.4)
5110,-149.317,68.6113,101.0,405698.91,7612790.9,1.01,POINT (405698.91 7612790.9)
5111,-149.317,68.6113,96.5,405698.34,7612791.9,0.965,POINT (405698.34 7612791.9)
5112,-149.317,68.6113,91.9,405699.11,7612792.6,0.919,POINT (405699.11 7612792.6)
5113,-149.317,68.6113,75.49,405699.71,7612794.1,0.7548999999999999,POINT (405699.71 7612794.1)
5114,-149.317,68.6113,77.18,405700.33,7612794.4,0.7718,POINT (405700.33 7612794.4)
5115,-149.317,68.6113,66.0,405701.23,7612794.7,0.66,POINT (405701.23 7612794.7)
5116,-149.317,68.6113,62.92,405702.82,7612795.6,0.6292,POINT (405702.82 7612795.6)
5117,-149.317,68.6113,59.21,405703.1,7612795.8,0.5921,POINT (405703.1 7612795.8)
5118,-149.317,68.6113,60.56,405703.48,7612796.9,0.6056,POINT (405703.48 7612796.9)
5119,-149.317,68.6113,54.16,405703.35,7612797.1,0.5416,POINT (405703.35 7612797.1)
5120,-149.317,68.6113,64.49,405703.37,7612797.4,0.6448999999999999,POINT (405703.37 7612797.4)
5121,-149.317,68.6113,50.39,405703.73,7612798.2,0.5039,POINT (405703.73 7612798.2)
5122,-149.317,68.6113,68.58,405705.15,7612799.8,0.6858,POINT (405705.15 7612799.8)
5123,-149.317,68.6113,68.02,405705.77,7612800.0,0.6801999999999999,POINT (405705.77 7612800)
5124,-149.317,68.6113,72.12,405707.48,7612800.3,0.7212000000000001,POINT (405707.48 7612800.3)
5125,-149.317,68.6113,73.41,405708.18,7612800.8,0.7341,POINT (405708.18 7612800.8)
5126,-149.317,68.6114,75.54,405709.58,7612802.1,0.7554000000000001,POINT (405709.58 7612802.1)
5127,-149.317,68.6114,76.78,405709.86,7612802.2,0.7678,POINT (405709.86 7612802.2)
5128,-149.317,68.6114,81.8,405710.51,7612803.1,0.818,POINT (405710.51 7612803.1)
5129,-149.317,68.6114,87.3,405711.12,7612803.1,0.873,POINT (405711.12 7612803.1)
5130,-149.317,68.6114,84.0,405711.97,7612804.2,0.84,POINT (405711.97 7612804.2)
5131,-149.317,68.6114,84.0,405712.75,7612805.1,0.84,POINT (405712.75 7612805.1)
5132,-149.317,68.6114,89.9,405713.42,7612806.6,0.899,POINT (405713.42 7612806.6)
5133,-149.317,68.6114,95.1,405714.07,7612807.6,0.951,POINT (405714.07 7612807.6)
5134,-149.317,68.6114,93.8,405715.05,7612808.5,0.938,POINT (405715.05 7612808.5)
5135,-149.317,68.6114,101.1,405716.38,7612809.4,1.011,POINT (405716.38 7612809.4)
5136,-149.317,68.6114,104.2,405717.15,7612810.1,1.042,POINT (405717.15 7612810.1)
5137,-149.317,68.6114,120.0,405718.14,7612811.2,1.2,POINT (405718.14 7612811.2)
5138,-149.317,68.6115,120.0,405718.6,7612812.5,1.2,POINT (405718.6 7612812.5)
5139,-149.317,68.6115,119.9,405719.38,7612813.4,1.199,POINT (405719.38 7612813.4)
5140,-149.317,68.6115,120.0,405720.12,7612815.0,1.2,POINT (405720.12 7612815)
5141,-149.317,68.6115,119.9,405720.85,7612816.3,1.199,POINT (405720.85 7612816.3)
5142,-149.317,68.6115,119.9,405722.93,7612817.5,1.199,POINT (405722.93 7612817.5)
5143,-149.317,68.6115,120.0,405723.5,7612818.3,1.2,POINT (405723.5 7612818.3)
5144,-149.317,68.6115,100.6,405725.1,7612819.3,1.006,POINT (405725.1 7612819.3)
5145,-149.317,68.6115,52.97,405725.18,7612819.5,0.5297,POINT (405725.18 7612819.5)
5146,-149.317,68.6115,57.91,405725.46,7612819.9,0.5791,POINT (405725.46 7612819.9)
5147,-149.317,68.6115,65.44,405725.88,7612820.2,0.6544,POINT (405725.88 7612820.2)
5148,-149.317,68.6115,60.61,405726.05,7612821.0,0.6061,POINT (405726.05 7612821)
5149,-149.317,68.6115,49.49,405727.15,7612821.5,0.4949,POINT (405727.15 7612821.5)
5150,-149.317,68.6115,36.69,405728.19,7612822.2,0.3669,POINT (405728.19 7612822.2)
5151,-149.317,68.6115,47.47,405729.57,7612822.7,0.4747,POINT (405729.57 7612822.7)
5152,-149.317,68.6116,45.23,405730.38,7612824.3,0.4523,POINT (405730.38 7612824.3)
5153,-149.317,68.6116,45.79,405730.72,7612824.3,0.4579,POINT (405730.72 7612824.3)
5154,-149.317,68.6116,38.38,405731.42,7612824.8,0.38380000000000003,POINT (405731.42 7612824.8)
5155,-149.317,68.6116,44.61,405731.82,7612826.5,0.4461,POINT (405731.82 7612826.5)
5156,-149.317,68.6116,39.0,405732.58,7612826.9,0.39,POINT (405732.58 7612826.9)
5157,-149.317,68.6116,30.8,405733.56,7612827.7,0.308,POINT (405733.56 7612827.7)
5158,-149.317,68.6116,55.95,405734.49,7612828.8,0.5595,POINT (405734.49 7612828.8)
5159,-149.317,68.6116,51.01,405735.01,7612830.1,0.5101,POINT (405735.01 7612830.1)
5160,-149.317,68.6116,53.98,405735.79,7612830.8,0.5398,POINT (405735.79 7612830.8)
5161,-149.317,68.6116,53.08,405736.08,7612831.4,0.5307999999999999,POINT (405736.08 7612831.4)
5162,-149.317,68.6116,51.12,405737.36,7612833.0,0.5112,POINT (405737.36 7612833)
5163,-149.317,68.6116,46.07,405738.12,7612833.3,0.4607,POINT (405738.12 7612833.3)
5164,-149.317,68.6117,48.59,405738.89,7612834.1,0.48590000000000005,POINT (405738.89 7612834.1)
5165,-149.317,68.6117,48.2,405739.74,7612834.8,0.48200000000000004,POINT (405739.74 7612834.8)
5166,-149.316,68.6117,44.44,405739.95,7612835.1,0.44439999999999996,POINT (405739.95 7612835.1)
5167,-149.316,68.6117,52.02,405740.93,7612835.8,0.5202,POINT (405740.93 7612835.8)
5168,-149.316,68.6117,55.44,405741.8,7612837.3,0.5544,POINT (405741.8 7612837.3)
5169,-149.316,68.6117,51.23,405742.16,7612837.8,0.5123,POINT (405742.16 7612837.8)
5170,-149.316,68.6117,42.14,405743.06,7612838.4,0.4214,POINT (405743.06 7612838.4)
5171,-149.316,68.6117,41.91,405743.76,7612838.9,0.4191,POINT (405743.76 7612838.9)
5172,-149.316,68.6117,5.202999999999999,405743.94,7612840.2,0.05202999999999999,POINT (405743.94 7612840.2)
5173,-149.316,68.6117,33.77,405744.77,7612840.5,0.33770000000000006,POINT (405744.77 7612840.5)
5174,-149.316,68.6117,55.55,405745.76,7612841.6,0.5555,POINT (405745.76 7612841.6)
5175,-149.316,68.6117,52.91,405746.58,7612841.6,0.5291,POINT (405746.58 7612841.6)
5176,-149.316,68.6117,51.74,405746.95,7612842.5,0.5174,POINT (405746.95 7612842.5)
5177,-149.316,68.6117,58.53,405748.54,7612843.4,0.5853,POINT (405748.54 7612843.4)
5178,-149.316,68.6117,60.77,405749.1,7612843.7,0.6077,POINT (405749.1 7612843.7)
5179,-149.316,68.6117,56.39,405749.74,7612844.4,0.5639,POINT (405749.74 7612844.4)
5180,-149.316,68.6118,48.42,405750.81,7612845.9,0.4842,POINT (405750.81 7612845.9)
5181,-149.316,68.6118,54.21,405751.65,7612846.6,0.5421,POINT (405751.65 7612846.6)
5182,-149.316,68.6118,55.05,405751.94,7612847.0,0.5505,POINT (405751.94 7612847)
5183,-149.316,68.6118,52.07,405752.69,7612846.9,0.5207,POINT (405752.69 7612846.9)
5184,-149.316,68.6118,55.1,405753.15,7612848.4,0.551,POINT (405753.15 7612848.4)
5185,-149.316,68.6118,51.06,405753.58,7612849.1,0.5106,POINT (405753.58 7612849.1)
5186,-149.316,68.6118,63.58,405754.92,7612850.6,0.6358,POINT (405754.92 7612850.6)
5187,-149.316,68.6118,64.03,405755.98,7612851.4,0.6403,POINT (405755.98 7612851.4)
5188,-149.316,68.6118,47.47,405756.2,7612852.0,0.4747,POINT (405756.2 7612852)
5189,-149.316,68.6118,60.83,405757.67,7612853.1,0.6083,POINT (405757.67 7612853.1)
5190,-149.316,68.6118,48.93,405758.79,7612854.1,0.4893,POINT (405758.79 7612854.1)
5191,-149.316,68.6118,47.36,405759.61,7612854.3,0.4736,POINT (405759.61 7612854.3)
5192,-149.316,68.6118,51.62,405760.18,7612854.8,0.5162,POINT (405760.18 7612854.8)
5193,-149.316,68.6119,47.08,405761.12,7612856.3,0.4708,POINT (405761.12 7612856.3)
5194,-149.316,68.6119,46.07,405762.03,7612857.0,0.4607,POINT (405762.03 7612857)
5195,-149.316,68.6119,55.22,405763.12,7612857.3,0.5522,POINT (405763.12 7612857.3)
5196,-149.316,68.6119,52.69,405763.57,7612858.4,0.5268999999999999,POINT (405763.57 7612858.4)
5197,-149.316,68.6119,53.42,405764.46,7612860.4,0.5342,POINT (405764.46 7612860.4)
5198,-149.316,68.6119,63.52,405765.09,7612861.0,0.6352,POINT (405765.09 7612861)
5199,-149.316,68.6119,62.9,405765.44,7612861.1,0.629,POINT (405765.44 7612861.1)
5200,-149.316,68.6119,66.61,405766.21,7612861.7,0.6661,POINT (405766.21 7612861.7)
5201,-149.316,68.6119,69.14,405767.38,7612862.2,0.6914,POINT (405767.38 7612862.2)
5202,-149.316,68.6119,63.63,405767.9,7612863.5,0.6363,POINT (405767.9 7612863.5)
5203,-149.316,68.6119,59.14,405768.48,7612864.4,0.5914,POINT (405768.48 7612864.4)
5204,-149.316,68.6119,58.7,405769.92,7612864.9,0.5870000000000001,POINT (405769.92 7612864.9)
5205,-149.316,68.6119,58.3,405771.04,7612865.6,0.583,POINT (405771.04 7612865.6)
5206,-149.316,68.6119,64.03,405771.33,7612866.1,0.6403,POINT (405771.33 7612866.1)
5207,-149.316,68.612,65.32,405771.83,7612866.8,0.6531999999999999,POINT (405771.83 7612866.8)
5208,-149.316,68.612,58.19,405773.08,7612867.5,0.5819,POINT (405773.08 7612867.5)
5209,-149.316,68.612,61.5,405773.85,7612868.1,0.615,POINT (405773.85 7612868.1)
5210,-149.316,68.612,54.65,405774.96,7612868.8,0.5465,POINT (405774.96 7612868.8)
5211,-149.316,68.612,50.84,405775.28,7612870.1,0.5084000000000001,POINT (405775.28 7612870.1)
5212,-149.316,68.612,54.15,405776.78,7612870.2,0.5415,POINT (405776.78 7612870.2)
5213,-149.316,68.612,59.87,405777.36,7612871.3,0.5987,POINT (405777.36 7612871.3)
5214,-149.316,68.612,63.41,405777.88,7612872.4,0.6341,POINT (405777.88 7612872.4)
5215,-149.316,68.612,69.08,405778.93,7612873.3,0.6908,POINT (405778.93 7612873.3)
5216,-149.316,68.612,59.37,405779.79,7612874.4,0.5937,POINT (405779.79 7612874.4)
5217,-149.316,68.612,57.35,405780.25,7612875.8,0.5735,POINT (405780.25 7612875.8)
5218,-149.316,68.612,71.66,405781.56,7612876.3,0.7166,POINT (405781.56 7612876.3)
5219,-149.315,68.6121,59.26,405782.3,7612878.0,0.5926,POINT (405782.3 7612878)
5220,-149.315,68.6121,59.99,405783.15,7612878.9,0.5999,POINT (405783.15 7612878.9)
5221,-149.315,68.6121,59.59,405783.44,7612879.4,0.5959,POINT (405783.44 7612879.4)
5222,-149.315,68.6121,63.02,405784.09,7612880.3,0.6302,POINT (405784.09 7612880.3)
5223,-149.315,68.6121,65.71,405784.91,7612880.5,0.6570999999999999,POINT (405784.91 7612880.5)
5224,-149.315,68.6121,64.98,405785.14,7612881.2,0.6498,POINT (405785.14 7612881.2)
5225,-149.315,68.6121,68.74,405786.86,7612881.9,0.6873999999999999,POINT (405786.86 7612881.9)
5226,-149.315,68.6121,65.09,405787.51,7612883.0,0.6509,POINT (405787.51 7612883)
5227,-149.315,68.6121,71.27,405787.89,7612883.9,0.7127,POINT (405787.89 7612883.9)
5228,-149.315,68.6121,69.64,405789.08,7612885.0,0.6964,POINT (405789.08 7612885)
5229,-149.315,68.6121,68.52,405789.09,7612885.4,0.6851999999999999,POINT (405789.09 7612885.4)
5230,-149.315,68.6121,69.47,405789.98,7612887.4,0.6947,POINT (405789.98 7612887.4)
5231,-149.315,68.6122,73.85,405790.89,7612887.9,0.7384999999999999,POINT (405790.89 7612887.9)
5232,-149.315,68.6122,55.94,405792.06,7612888.4,0.5594,POINT (405792.06 7612888.4)
5233,-149.315,68.6122,65.99,405792.75,7612888.6,0.6598999999999999,POINT (405792.75 7612888.6)
5234,-149.315,68.6122,59.59,405792.97,7612889.1,0.5959,POINT (405792.97 7612889.1)
5235,-149.315,68.6122,68.01,405794.36,7612890.0,0.6801,POINT (405794.36 7612890)
5236,-149.315,68.6122,69.81,405795.05,7612890.2,0.6981,POINT (405795.05 7612890.2)
5237,-149.315,68.6122,72.61,405796.31,7612891.2,0.7261,POINT (405796.31 7612891.2)
5238,-149.315,68.6122,65.54,405797.5,7612892.3,0.6554000000000001,POINT (405797.5 7612892.3)
5239,-149.315,68.6122,57.35,405797.81,7612893.2,0.5735,POINT (405797.81 7612893.2)
5240,-149.315,68.6122,59.59,405798.24,7612893.8,0.5959,POINT (405798.24 7612893.8)
5241,-149.315,68.6122,64.08,405799.12,7612895.6,0.6408,POINT (405799.12 7612895.6)
5242,-149.315,68.6122,66.44,405800.28,7612895.9,0.6644,POINT (405800.28 7612895.9)
5243,-149.315,68.6122,71.83,405801.73,7612896.4,0.7182999999999999,POINT (405801.73 7612896.4)
5244,-149.315,68.6122,54.54,405801.88,7612896.8,0.5454,POINT (405801.88 7612896.8)
5245,-149.315,68.6122,65.2,405802.5,7612897.1,0.652,POINT (405802.5 7612897.1)
5246,-149.315,68.6122,72.16,405803.28,7612898.0,0.7216,POINT (405803.28 7612898)
5247,-149.315,68.6123,77.83,405803.31,7612898.8,0.7783,POINT (405803.31 7612898.8)
5248,-149.315,68.6123,63.41,405803.55,7612899.7,0.6341,POINT (405803.55 7612899.7)
5249,-149.315,68.6123,70.14,405804.44,7612900.0,0.7014,POINT (405804.44 7612900)
5250,-149.315,68.6123,70.03,405805.21,7612900.6,0.7003,POINT (405805.21 7612900.6)
5251,-149.315,68.6123,64.76,405805.82,7612902.4,0.6476000000000001,POINT (405805.82 7612902.4)
5252,-149.315,68.6123,70.26,405806.85,7612902.7,0.7026,POINT (405806.85 7612902.7)
5253,-149.315,68.6123,71.72,405807.55,7612903.3,0.7172,POINT (405807.55 7612903.3)
5254,-149.315,68.6123,69.3,405809.37,7612904.7,0.693,POINT (405809.37 7612904.7)
5255,-149.315,68.6123,74.3,405809.8,7612905.2,0.743,POINT (405809.8 7612905.2)
5256,-149.315,68.6123,64.81,405811.3,7612907.2,0.6481,POINT (405811.3 7612907.2)
5257,-149.315,68.6123,70.03,405812.2,7612907.5,0.7003,POINT (405812.2 7612907.5)
5258,-149.315,68.6123,75.98,405812.62,7612908.1,0.7598,POINT (405812.62 7612908.1)
5259,-149.315,68.6124,70.2,405813.58,7612910.1,0.7020000000000001,POINT (405813.58 7612910.1)
5260,-149.315,68.6124,77.83,405813.64,7612909.9,0.7783,POINT (405813.64 7612909.9)
5261,-149.315,68.6124,62.06,405814.4,7612910.3,0.6206,POINT (405814.4 7612910.3)
5262,-149.315,68.6124,70.03,405815.1,7612910.8,0.7003,POINT (405815.1 7612910.8)
5263,-149.315,68.6124,70.42,405815.06,7612911.5,0.7042,POINT (405815.06 7612911.5)
5264,-149.315,68.6124,53.31,405815.68,7612911.9,0.5331,POINT (405815.68 7612911.9)
5265,-149.315,68.6124,53.98,405816.8,7612912.8,0.5398,POINT (405816.8 7612912.8)
5266,-149.315,68.6124,59.48,405817.11,7612913.7,0.5948,POINT (405817.11 7612913.7)
5267,-149.315,68.6124,68.24,405817.8,7612914.0,0.6823999999999999,POINT (405817.8 7612914)
5268,-149.315,68.6124,61.22,405818.8,7612915.3,0.6122,POINT (405818.8 7612915.3)
5269,-149.315,68.6124,68.91,405819.59,7612916.4,0.6890999999999999,POINT (405819.59 7612916.4)
5270,-149.315,68.6124,62.85,405820.15,7612916.9,0.6285000000000001,POINT (405820.15 7612916.9)
5271,-149.315,68.6124,56.95,405821.43,7612916.7,0.5695,POINT (405821.43 7612916.7)
5272,-149.315,68.6124,71.27,405822.36,7612918.0,0.7127,POINT (405822.36 7612918)
5273,-149.315,68.6124,64.81,405822.88,7612919.2,0.6481,POINT (405822.88 7612919.2)
5274,-149.315,68.6124,63.8,405824.0,7612919.9,0.638,POINT (405824 7612919.9)
