,Counter_,Depth_m,Latitude,Longitude,geometry
7921,891001,0.2784,68.619566,-149.3238,POINT (405476.3401150613 7613728.229598068)
7922,891002,0.1978,68.619576,-149.323795,POINT (405476.5855221536 7613729.336237178)
7923,891003,0.1793,68.61958800000001,-149.32376499999998,POINT (405477.8558483219 7613730.627330025)
7924,891004,0.2012,68.61959499999999,-149.323771,POINT (405477.64136368 7613731.416573433)
7925,891005,0.4109,68.619615,-149.32378,POINT (405477.3596387273 7613733.659043831)
7926,891006,0.4697,68.619628,-149.323793,POINT (405476.8858000132 7613735.127635065)
7927,891007,0.5285,68.61964300000001,-149.32381,POINT (405476.2577441835 7613736.825236409)
7928,891008,0.7428,68.619663,-149.323823,POINT (405475.8133823611 7613739.073852765)
7929,891009,0.863,68.619683,-149.323836,POINT (405475.3690214959 7613741.322469204)
7930,891010,0.926,68.61969,-149.32384299999998,POINT (405475.1138790916 7613742.113249301)
7931,891011,0.826,68.619693,-149.32387,POINT (405474.0286991149 7613742.489030326)
7932,891012,0.909,68.619715,-149.323893,POINT (405473.1861656871 7613744.975876229)
7933,891013,1.193,68.619745,-149.32391299999998,POINT (405472.4993006533 7613748.349569911)
7934,891014,1.2,68.61976999999999,-149.32393000000002,POINT (405471.9133616172 7613751.161493641)
7935,891015,1.2,68.619791,-149.323961,POINT (405470.7413465185 7613753.549200408)
7936,891016,1.201,68.619815,-149.32398999999998,POINT (405469.663286096 7613756.268130997)
7937,891017,0.8120002,68.619838,-149.324026,POINT (405468.2964009027 7613758.886385935)
7938,891018,1.2,68.619855,-149.324058,POINT (405467.0668890913 7613760.829902566)
7939,891019,1.201,68.619895,-149.32404499999998,POINT (405467.7639093936 7613765.267211659)
7940,891020,1.2,68.619915,-149.324081,POINT (405466.3843980221 7613767.551171336)
7941,891021,1.2,68.619938,-149.324135,POINT (405464.2856564093 7613770.197087516)
7942,891022,1.2,68.61997,-149.32415500000002,POINT (405463.6072357011 7613773.79364802)
7943,891023,1.2,68.61999499999999,-149.32419,POINT (405462.2894498179 7613776.633233932)
7944,891024,1.2,68.62003100000001,-149.324185,POINT (405462.6443579514 7613780.63710661)
7945,891025,1.2,68.62005500000001,-149.324213,POINT (405461.6069792419 7613783.35450416)
7946,891026,0.913,68.620075,-149.32425800000001,POINT (405459.8615534373 7613785.652297721)
7947,891027,0.8070002,68.620098,-149.324266,POINT (405459.6331481222 7613788.227529913)
7948,891028,0.5994,68.620101,-149.324271,POINT (405459.4424880663 7613788.569509823)
7949,891029,0.4801,68.620125,-149.32429,POINT (405458.7710471026 7613791.273078157)
7950,891030,0.3095,68.620143,-149.32429,POINT (405458.846856742 7613793.278856083)
7951,891031,0.2289,68.62016,-149.324295,POINT (405458.7151604182 7613795.180885551)
7952,891032,0.1874,68.620171,-149.324306,POINT (405458.3142413482 7613796.423542801)
7953,891033,0.1252,68.620181,-149.32432,POINT (405457.7871345464 7613797.559378252)
7954,891034,0.0814,68.62018499999999,-149.324325,POINT (405457.6006872614 7613798.012790412)
7955,891035,0.0814,68.6202,-149.32433500000002,POINT (405457.2572750207 7613799.699639516)
7956,891036,0.1459,68.62021800000001,-149.324345,POINT (405456.9264985793 7613801.720784985)
7957,891037,0.3395,68.620233,-149.324356,POINT (405456.5424287684 7613803.409170954)
7958,891038,0.5285,68.620248,-149.324361,POINT (405456.402311787 7613805.088336361)
7959,891039,0.5204,68.620266,-149.32436,POINT (405456.5187824782 7613807.092577468)
7960,891040,0.4242,68.62029100000001,-149.32437099999999,POINT (405456.1768320354 7613809.895284553)
7961,891041,0.5135,68.620306,-149.324408,POINT (405454.7356408689 7613811.62362716)
7962,891042,0.3355,68.620323,-149.32443999999998,POINT (405453.5061684489 7613813.567150713)
7963,891043,0.3049,68.620338,-149.32446299999998,POINT (405452.6342009124 7613815.273979177)
7964,891044,0.3268,68.620346,-149.324473,POINT (405452.2613113979 7613816.180804316)
7965,891045,0.2911,68.62035300000001,-149.32449,POINT (405451.5996005997 7613816.986955342)
7966,891046,0.3141,68.620373,-149.324523,POINT (405450.3421112556 7613819.266313628)
7967,891047,0.396,68.620386,-149.324575,POINT (405448.2826288408 7613820.794848938)
7968,891048,0.4282,68.62039,-149.324585,POINT (405447.8928931017 7613821.255946374)
7969,891049,0.2508,68.620403,-149.324593,POINT (405447.6223842098 7613822.716858872)
7970,891050,0.1326,68.620411,-149.324598,POINT (405447.452789819 7613823.616000187)
7971,891051,0.1828,68.620428,-149.324635,POINT (405446.0200376581 7613825.567212092)
7972,891052,0.1978,68.620448,-149.32464299999998,POINT (405445.7790165844 7613827.808149432)
7973,891053,0.1643,68.620463,-149.324645,POINT (405445.760884401 7613829.482704673)
7974,891054,0.1643,68.620478,-149.324663,POINT (405445.0922198361 7613831.181851123)
7975,891055,0.2369,68.620491,-149.32469,POINT (405444.0492072194 7613832.671966311)
7976,891056,0.2231,68.620496,-149.324706,POINT (405443.4197371671 7613833.253718398)
7977,891057,0.298,68.620503,-149.324715,POINT (405443.0832999333 7613834.047575878)
7978,891058,0.2957,68.620511,-149.32471999999999,POINT (405442.913708254 7613834.946717519)
7979,891059,0.2974,68.620526,-149.324723,POINT (405442.8549202296 7613836.622809791)
7980,891060,0.4167,68.620548,-149.324745,POINT (405442.0531146163 7613839.108129664)
7981,891061,0.3614,68.620551,-149.324763,POINT (405441.3339054248 7613839.470092131)
7982,891062,0.268,68.620566,-149.324778,POINT (405440.7872213766 7613841.164628721)
7983,891063,0.1931,68.620573,-149.324778,POINT (405440.8167091813 7613841.944653305)
7984,891064,0.2035,68.620591,-149.324781,POINT (405440.7705607506 7613843.955041893)
7985,891065,0.1678,68.620605,-149.32481,POINT (405439.6504530546 7613845.559665108)
7986,891066,0.1102,68.62062,-149.324828,POINT (405438.98179773 7613847.258813256)
7987,891067,0.1736,68.620638,-149.32485,POINT (405438.1631494551 7613849.298406105)
7988,891068,0.1275,68.620645,-149.324866,POINT (405437.5421106006 7613850.103023863)
7989,891069,0.1828,68.620661,-149.32488600000002,POINT (405436.7963549877 7613851.916678856)
7990,891070,0.2784,68.620675,-149.324898,POINT (405436.3674383481 7613853.495173103)
7991,891071,0.2145,68.62069100000001,-149.324921,POINT (405435.4997111115 7613855.313439798)
7992,891072,0.1816,68.620703,-149.324925,POINT (405435.3876333159 7613856.656773178)
7993,891073,0.2634,68.620711,-149.324936,POINT (405434.9740994429 7613857.565138101)
7994,891074,1.2,68.62009599999999,-149.324223,POINT (405461.37306114 7613787.938587539)
7995,891075,1.029,68.62009300000001,-149.32421499999998,POINT (405461.685698471 7613787.591997734)
7996,891076,1.167,68.620078,-149.324183,POINT (405462.9236143248 7613785.87134256)
7997,891077,1.27,68.620065,-149.324163,POINT (405463.6820462538 7613784.391991978)
7998,891078,1.38,68.620048,-149.324153,POINT (405464.0170429176 7613782.482279578)
7999,891079,1.61,68.620025,-149.324131,POINT (405464.8146812993 7613779.885534933)
8000,891080,1.69,68.620001,-149.324108,POINT (405465.6487693812 7613777.175821819)
8001,891081,1.85,68.61998299999999,-149.324071,POINT (405467.0773557781 7613775.113189331)
8002,891082,2.0,68.61995999999999,-149.32406799999998,POINT (405467.1024748381 7613772.545640837)
8003,891083,2.3,68.61994,-149.324058,POINT (405467.4248427395 7613770.30163258)
8004,891084,2.3,68.61992,-149.324026,POINT (405468.6417160944 7613768.023819732)
8005,891085,2.3,68.619888,-149.324015,POINT (405468.9542119222 7613764.441089684)
8006,891086,2.3,68.619851,-149.323976,POINT (405470.3841175286 7613760.258175758)
8007,891087,1.67,68.61983000000001,-149.323963,POINT (405470.8242581817 7613757.898126243)
8008,891088,1.43,68.619811,-149.32392,POINT (405472.4926070275 7613755.714845662)
8009,891089,1.139,68.619775,-149.32391,POINT (405472.7476079434 7613751.687924154)
8010,891090,0.1689,68.618123,-149.326866,POINT (405345.5927165428 7613572.147130772)
8011,891091,0.3533,68.61813000000001,-149.326863,POINT (405345.7442177938 7613572.922538676)
8012,891092,0.3741,68.61811800000001,-149.32686999999999,POINT (405345.4089852278 7613571.596125299)
8013,891093,0.2997,68.618111,-149.326863,POINT (405345.664109052 7613570.805331907)
8014,891094,0.3107,68.618091,-149.32686,POINT (405345.7017717488 7613568.57207756)
8015,891095,0.5077,68.618076,-149.32685800000002,POINT (405345.7198532762 7613566.897521442)
8016,891096,0.4006,68.618066,-149.326846,POINT (405346.1656421422 7613565.764739578)
8017,891097,0.2871,68.618045,-149.326826,POINT (405346.8903544476 7613563.39389826)
8018,891098,0.3245,68.618026,-149.32681499999998,POINT (405347.2575364842 7613561.259767696)
8019,891099,0.2969,68.618018,-149.32681100000002,POINT (405347.3864579736 7613560.362158121)
8020,891100,0.434,68.617995,-149.326813,POINT (405347.2081610105 7613557.80230061)
8021,891101,0.4582,68.617981,-149.32681599999998,POINT (405347.0271465612 7613556.246869065)
8022,891102,0.4605,68.61797299999999,-149.326803,POINT (405347.522033341 7613555.335412811)
8023,891103,0.5838,68.61795500000001,-149.32681100000002,POINT (405347.1208404329 7613553.341946104)
8024,891104,0.3625,68.617936,-149.326803,POINT (405347.3660363086 7613551.212431147)
8025,891105,0.215,68.61792,-149.326803,POINT (405347.2985781447 7613549.429520158)
8026,891106,0.4812,68.61791099999999,-149.326805,POINT (405347.1793071575 7613548.429709771)
8027,891107,0.3516,68.61789300000001,-149.326808,POINT (405346.9814279152 7613546.428550491)
8028,891108,0.3072,68.617876,-149.3268,POINT (405347.2350570832 7613544.521899401)
8029,891109,0.4524,68.617858,-149.326798,POINT (405347.2404927434 7613542.513047511)
8030,891110,0.43,68.617851,-149.326791,POINT (405347.4956208442 7613541.722254337)
8031,891111,0.3971,68.617835,-149.326786,POINT (405347.6314781893 7613539.931650783)
8032,891112,0.4219,68.617811,-149.326786,POINT (405347.5302917565 7613537.257284311)
8033,891113,0.3101,68.617801,-149.326788,POINT (405347.4068045762 7613536.146041978)
8034,891114,0.3948,68.61779,-149.326786,POINT (405347.4417536416 7613534.917213649)
8035,891115,0.419,68.617785,-149.326785,POINT (405347.4613362552 7613534.358515454)
8036,891116,0.4156,68.617768,-149.326775,POINT (405347.7962940474 7613532.448787416)
8037,891117,0.4052,68.61775300000001,-149.326776,POINT (405347.6923896797 7613530.778846883)
8038,891118,0.2427,68.617743,-149.326786,POINT (405347.2435969549 7613529.679912668)
8039,891119,0.3522,68.617731,-149.326781,POINT (405347.3963198337 7613528.335036858)
8040,891120,0.3337,68.61771800000001,-149.326768,POINT (405347.8701327505 7613526.86642104)
8041,891121,0.4109,68.6177,-149.326753,POINT (405348.4041926177 7613524.837568631)
8042,891122,0.268,68.617685,-149.326765,POINT (405347.8529924885 7613523.184551621)
8043,891123,0.4363,68.617673,-149.326776,POINT (405347.3551032769 7613521.864292019)
8044,891124,0.3729,68.61765600000001,-149.326781,POINT (405347.0801131945 7613519.977641711)
8045,891125,0.3533,68.617636,-149.326755,POINT (405348.0530394758 7613517.709001697)
8046,891126,0.4928,68.617631,-149.326755,POINT (405348.0319592775 7613517.151842014)
8047,891127,0.4893,68.61762,-149.326758,POINT (405347.8635925991 7613515.930706234)
8048,891128,0.4213,68.61760500000001,-149.32676,POINT (405347.7190250478 7613514.262304217)
8049,891129,0.487,68.617588,-149.326748,POINT (405348.1353139108 7613512.349499242)
8050,891130,0.3867,68.617573,-149.326736,POINT (405348.5600355315 7613510.659558218)
8051,891131,0.4409,68.617558,-149.32674,POINT (405348.3341413734 7613508.994233161)
8052,891132,0.3867,68.61755500000001,-149.32675,POINT (405347.9148580158 7613508.675322371)
8053,891133,0.4311,68.617541,-149.326743,POINT (405348.1404785289 7613507.104505749)
8054,891134,0.5124,68.617525,-149.32674599999999,POINT (405347.9510315284 7613505.326210286)
8055,891135,0.4375,68.617506,-149.32674,POINT (405348.1149088784 7613503.199772497)
8056,891136,0.377,68.61749300000001,-149.32675,POINT (405347.6534643168 7613501.766542388)
8057,891137,0.5677,68.617483,-149.32675,POINT (405347.6113040532 7613500.652223038)
8058,891138,0.5308,68.617468,-149.32675,POINT (405347.5480636635 7613498.980744021)
8059,891139,0.5239,68.61745,-149.326753,POINT (405347.3501840355 7613496.97958474)
8060,891140,0.4179,68.61743299999999,-149.326753,POINT (405347.2785115181 7613495.085241858)
8061,891141,0.5469,68.61741500000001,-149.326753,POINT (405347.2026229797 7613493.079467049)
8062,891142,0.4847,68.6174,-149.326753,POINT (405347.1393825382 7613491.407988043)
8063,891143,0.3637,68.617388,-149.32675600000002,POINT (405346.966798684 7613490.075420393)
8064,891144,0.3164,68.61737099999999,-149.326751,POINT (405347.0984454355 7613488.173384936)
8065,891145,0.1897,68.617355,-149.326761,POINT (405346.6243500942 7613486.40585921)
8066,891146,0.2335,68.617346,-149.326755,POINT (405346.8303891816 7613485.393740681)
8067,891147,0.2404,68.617336,-149.326758,POINT (405346.6662370822 7613484.284036919)
8068,891148,0.2283,68.61732099999999,-149.326773,POINT (405345.9930371951 7613482.635635865)
8069,891149,0.222,68.61731,-149.32678,POINT (405345.6620126707 7613481.420654378)
8070,891150,0.1672,68.61729100000001,-149.326776,POINT (405345.7445632835 7613479.297293533)
8071,891151,0.1908,68.61728000000001,-149.326773,POINT (405345.8201786311 7613478.066926682)
8072,891152,0.2899,68.61726999999999,-149.326778,POINT (405345.574697772 7613476.96030006)
8073,891153,0.3441,68.61725799999999,-149.326788,POINT (405345.1174642247 7613475.638502334)
8074,891154,0.2496,68.617245,-149.326806,POINT (405344.3307013971 7613474.217581223)
8075,891155,0.2404,68.617228,-149.326786,POINT (405345.0723098316 7613472.292467344)
8076,891156,0.3856,68.617213,-149.326771,POINT (405345.6190308505 7613470.59791024)
8077,891157,0.3902,68.617198,-149.326778,POINT (405345.271140757 7613468.93720108)
8078,891158,0.3902,68.617188,-149.326786,POINT (405344.903666496 7613467.835190159)
8079,891159,0.4893,68.617173,-149.326788,POINT (405344.7590968101 7613466.166788325)
8080,891160,0.4317,68.61494499999999,-149.327326,POINT (405313.4862086849 7613218.724384524)
8081,891161,0.5665,68.614938,-149.327325,POINT (405313.4973579786 7613217.942822375)
8082,891162,0.4691,68.614935,-149.327323,POINT (405313.566043533 7613217.605448685)
8083,891163,0.6599,68.61491,-149.327336,POINT (405312.9319307338 7613214.839659406)
8084,891164,0.4674,68.614903,-149.32732,POINT (405313.5531048494 7613214.035011642)
8085,891165,0.5469,68.61489499999999,-149.32733000000002,POINT (405313.1126855834 7613213.158947055)
8086,891166,0.4962,68.61488299999999,-149.327341,POINT (405312.6147295967 7613211.838694111)
8087,891167,0.5458,68.61486500000001,-149.327328,POINT (405313.0675123453 7613209.81291281)
8088,891168,0.5008,68.614851,-149.327323,POINT (405313.2118164892 7613208.24517139)
8089,891169,0.5296,68.61484300000001,-149.32733000000002,POINT (405312.8934015524 7613207.364489719)
8090,891170,0.4167,68.614836,-149.327325,POINT (405313.0672247879 7613206.576771392)
8091,891171,0.5953,68.614816,-149.327333,POINT (405312.6575371198 7613204.360446335)
8092,891172,0.5446,68.614801,-149.327338,POINT (405312.3909395069 7613202.696663528)
8093,891173,0.4859,68.61479,-149.327338,POINT (405312.3445523645 7613201.470912953)
8094,891174,0.6115,68.614765,-149.327346,POINT (405311.9137784546 7613198.697428662)
8095,891175,0.3026,68.614763,-149.32735300000002,POINT (405311.6206643529 7613198.485338366)
8096,891176,0.5896,68.614755,-149.327356,POINT (405311.4649222627 7613197.598500614)
8097,891177,0.3775,68.614731,-149.32735300000002,POINT (405311.4857191145 7613194.919518553)
8098,891178,0.5308,68.614726,-149.327356,POINT (405311.3426279883 7613194.366976414)
8099,891179,0.5631,68.614711,-149.327363,POINT (405310.9946916321 7613192.706271894)
8100,891180,0.517,68.614703,-149.327376,POINT (405310.4322622614 7613191.834824992)
8101,891181,0.5999,68.61469,-149.327361,POINT (405310.9874708885 7613190.363124512)
8102,891182,0.5734,68.614665,-149.32737,POINT (405310.5160258088 7613187.591179532)
8103,891183,0.4755,68.61465600000001,-149.32736599999998,POINT (405310.6407472941 7613186.582136402)
8104,891184,0.3729,68.61465,-149.327375,POINT (405310.2494258927 7613185.927396952)
8105,891185,0.4593,68.61463499999999,-149.32737,POINT (405310.3895138089 7613184.248223518)
8106,891186,0.5838,68.614621,-149.32738,POINT (405309.9237865331 7613182.703568269)
8107,891187,0.5446,68.61460600000001,-149.32737,POINT (405310.2672189007 7613181.016699382)
8108,891188,0.5181,68.614593,-149.32736599999998,POINT (405310.3750725979 7613179.561928772)
8109,891189,0.4766,68.61458,-149.32736599999998,POINT (405310.3202508496 7613178.113314506)
8110,891190,0.5124,68.614571,-149.32738600000002,POINT (405309.4689188199 7613177.141209553)
8111,891191,0.3798,68.61455600000001,-149.327393,POINT (405309.1209797562 7613175.480505289)
8112,891192,0.3729,68.61454300000001,-149.32738999999998,POINT (405309.1881643148 7613174.027273737)
8113,891193,0.4156,68.614526,-149.32738500000002,POINT (405309.3198186564 7613172.125236521)
8114,891194,0.3988,68.614521,-149.327395,POINT (405308.8920430465 7613171.583468243)
8115,891195,0.4248,68.614508,-149.32741000000001,POINT (405308.2271850536 7613170.157940711)
8116,891196,0.4236,68.614496,-149.327423,POINT (405307.6478816469 7613168.840766954)
8117,891197,0.4133,68.614485,-149.327411,POINT (405308.0895218758 7613167.59654698)
8118,891198,0.3453,68.614471,-149.327403,POINT (405308.3558348228 7613166.024187949)
8119,891199,0.4697,68.614451,-149.327405,POINT (405308.1901541201 7613163.798628923)
8120,891200,0.3948,68.614446,-149.327403,POINT (405308.2504068016 7613163.238391375)
8121,891201,0.3764,68.614441,-149.327415,POINT (405307.7412912736 7613162.699701517)
8122,891202,0.4421,68.614421,-149.327423,POINT (405307.3315948655 7613160.483377311)
8123,891203,0.4421,68.614411,-149.327421,POINT (405307.3707617376 7613159.365980433)
8124,891204,0.5262,68.614401,-149.327421,POINT (405307.3285902183 7613158.251661819)
8125,891205,0.5469,68.614386,-149.327423,POINT (405307.1839944239 7613156.583262166)
8126,891206,0.3729,68.614373,-149.327438,POINT (405306.5191321638 7613155.157735069)
8127,891207,0.4778,68.614365,-149.327433,POINT (405306.6887411976 7613154.25858447)
8128,891208,0.2819,68.614345,-149.327433,POINT (405306.6043977541 7613152.029947268)
8129,891209,0.381,68.614336,-149.327425,POINT (405306.891798011 7613151.0147474)
8130,891210,0.3775,68.614323,-149.327428,POINT (405306.7149668497 7613149.570750635)
8131,891211,0.464,68.614308,-149.32744499999998,POINT (405305.9603296058 7613147.925438242)
8132,891212,0.4213,68.61429100000001,-149.327458,POINT (405305.3599347292 7613146.051105702)
8133,891213,0.2657,68.614276,-149.327466,POINT (405304.9713208328 7613144.391941162)
8134,891214,0.3683,68.614261,-149.32746,POINT (405305.1520793029 7613142.711228293)
8135,891215,0.4524,68.614245,-149.327458,POINT (405305.1659428426 7613140.925240243)
8136,891216,0.4346,68.614225,-149.327476,POINT (405304.3495466528 7613138.724308203)
8137,891217,0.5458,68.61421800000001,-149.32746799999998,POINT (405304.6453824352 7613137.931971798)
8138,891218,0.4156,68.614213,-149.327465,POINT (405304.7463049943 7613137.370194997)
8139,891219,0.3211,68.61420600000001,-149.32746799999998,POINT (405304.5947756584 7613136.59478952)
8140,891220,0.2692,68.614186,-149.327466,POINT (405304.5917702825 7613134.363074042)
8141,891221,0.54,68.614176,-149.32748,POINT (405303.980223063 7613133.27030399)
8142,891222,0.4317,68.614166,-149.32748999999998,POINT (405303.5313539729 7613132.171377313)
8143,891223,0.4144,68.61415,-149.327481,POINT (405303.8299048321 7613130.374614936)
8144,891224,0.3176,68.614135,-149.327475,POINT (405304.0106643199 7613128.693902002)
8145,891225,0.3303,68.614121,-149.327475,POINT (405303.951622937 7613127.133856028)
8146,891226,0.4144,68.611536,-149.32689299999998,POINT (405316.7226688567 7612838.186767485)
8147,891227,0.5066,68.611535,-149.32691,POINT (405316.0269873308 7612838.101497857)
8148,891228,0.457,68.61152,-149.326905,POINT (405316.167117516 7612836.422325173)
8149,891229,0.4236,68.611503,-149.326895,POINT (405316.5021882064 7612834.512594013)
8150,891230,0.3787,68.611488,-149.326891,POINT (405316.6016445853 7612832.834960314)
8151,891231,0.5446,68.611461,-149.326878,POINT (405317.0165791408 7612829.806293788)
8152,891232,0.4259,68.61144499999999,-149.32686,POINT (405317.6812646281 7612827.995683136)
8153,891233,0.3084,68.611426,-149.32683799999998,POINT (405318.496001668 7612825.844621401)
8154,891234,0.4104,68.611385,-149.326808,POINT (405319.543386628 7612821.229747725)
8155,891235,0.4547,68.611366,-149.326805,POINT (405319.5853077587 7612819.107925618)
8156,891236,0.3337,68.61135999999999,-149.326791,POINT (405320.1294586533 7612818.417789889)
8157,891237,0.362,68.611343,-149.32678,POINT (405320.505210642 7612816.506520426)
8158,891238,0.4075,68.61131800000001,-149.326785,POINT (405320.1964389666 7612813.728418261)
8159,891239,0.517,68.611296,-149.326773,POINT (405320.5917874278 7612811.258450606)
8160,891240,0.4824,68.61128000000001,-149.326765,POINT (405320.8497324474 7612809.463229722)
8161,891241,0.5827,68.611261,-149.326755,POINT (405321.17638024 7612807.330635527)
8162,891242,0.4213,68.61124000000001,-149.326743,POINT (405321.5759470116 7612804.972099915)
8163,891243,0.4496,68.611216,-149.32671299999998,POINT (405322.6950176086 7612802.251569393)
8164,891244,0.5285,68.611193,-149.326705,POINT (405322.9234552472 7612799.67632568)
8165,891245,0.4547,68.61118,-149.32671000000002,POINT (405322.6652749418 7612798.23540564)
8166,891246,0.43,68.61115799999999,-149.326695,POINT (405323.1826548713 7612795.760821902)
8167,891247,0.4524,68.611131,-149.326673,POINT (405323.9636836566 7612792.718307136)
8168,891248,0.3257,68.611115,-149.32666,POINT (405324.4250100707 7612790.915392536)
8169,891249,0.525,68.611098,-149.326658,POINT (405324.4346940316 7612789.017973128)
8170,891250,0.4663,68.611076,-149.326656,POINT (405324.4232997822 7612786.563394376)
8171,891251,0.2761,68.611053,-149.32663,POINT (405325.3838975981 7612783.960452294)
8172,891252,0.517,68.611038,-149.326626,POINT (405325.4833646583 7612782.282819037)
8173,891253,0.4346,68.611023,-149.32662,POINT (405325.6641826834 7612780.60210819)
8174,891254,0.4478,68.610998,-149.326596,POINT (405326.5350026121 7612777.779380436)
8175,891255,0.3873,68.610985,-149.326596,POINT (405326.4802003658 7612776.33076611)
8176,891256,0.3937,68.610968,-149.326595,POINT (405326.4492113673 7612774.434885517)
8177,891257,0.3856,68.610945,-149.326593,POINT (405326.4336046345 7612771.868874917)
8178,891258,0.3856,68.61091,-149.326565,POINT (405327.4249764896 7612767.925673668)
8179,891259,0.5527,68.610905,-149.326555,POINT (405327.8106548414 7612767.353126654)
8180,891260,0.4507,68.610885,-149.326556,POINT (405327.685669614 7612765.126027968)
8181,891261,0.4248,68.610866,-149.326558,POINT (405327.5242241545 7612763.011899926)
8182,891262,0.3562,68.610848,-149.326551,POINT (405327.7330752478 7612760.995354877)
8183,891263,0.2876,68.610833,-149.326526,POINT (405328.6867360662 7612759.285407911)
8184,891264,0.4006,68.610816,-149.326506,POINT (405329.4285887671 7612757.360291233)
8185,891265,0.3971,68.610796,-149.32650800000002,POINT (405329.2629294205 7612755.134731218)
8186,891266,0.3948,68.610775,-149.326518,POINT (405328.7676479786 7612752.810049283)
8187,891267,0.3188,68.610761,-149.326511,POINT (405328.9933631698 7612751.239231852)
8188,891268,0.4086,68.610745,-149.326498,POINT (405329.4547032127 7612749.436318283)
8189,891269,0.4236,68.61072,-149.3265,POINT (405329.2679670629 7612746.653598905)
8190,891270,0.4386,68.60798100000001,-149.324615,POINT (405394.4056658316 7612438.542095897)
8191,891271,0.4697,68.60797099999999,-149.324621,POINT (405394.1194613806 7612437.437002279)
8192,891272,0.5348,68.607958,-149.324616,POINT (405394.2681116244 7612435.980698643)
8193,891273,0.5319,68.60795,-149.324603,POINT (405394.7632693052 7612435.069253617)
8194,891274,0.5389,68.607936,-149.32458300000002,POINT (405395.5179234021 7612433.478453545)
8195,891275,0.4467,68.607925,-149.32458300000002,POINT (405395.4715933708 7612432.252702054)
8196,891276,0.4985,68.607915,-149.324581,POINT (405395.5108372521 7612431.135307259)
8197,891277,0.5112,68.607901,-149.32456299999998,POINT (405396.184131062 7612429.547582659)
8198,891278,0.5296,68.60789,-149.324553,POINT (405396.5446123321 7612428.306454998)
8199,891279,0.4962,68.607878,-149.324538,POINT (405397.1042878184 7612426.946207407)
8200,891280,0.525,68.607863,-149.324513,POINT (405398.0581402249 7612425.236288164)
8201,891281,0.3925,68.607848,-149.324488,POINT (405399.01199401 7612423.526369297)
8202,891282,0.4887,68.60784100000001,-149.324481,POINT (405399.2672807437 7612422.735582597)
8203,891283,0.4939,68.607823,-149.324475,POINT (405399.4355586164 7612420.720581937)
8204,891284,0.4392,68.607811,-149.324461,POINT (405399.9545564327 7612419.361872576)
8205,891285,0.502,68.607793,-149.32446299999998,POINT (405399.7973851668 7612417.359172424)
8206,891286,0.3914,68.607786,-149.32445800000002,POINT (405399.9713103679 7612416.571460919)
8207,891287,0.4778,68.607775,-149.324446,POINT (405400.4131584754 7612415.327258733)
8208,891288,0.4801,68.607766,-149.32443600000002,POINT (405400.7820675249 7612414.308995633)
8209,891289,0.4536,68.60775100000001,-149.324413,POINT (405401.6545651923 7612412.602152903)
8210,891290,0.4824,68.60773499999999,-149.32441,POINT (405401.7092251902 7612410.814628932)
8211,891291,0.4893,68.607716,-149.324413,POINT (405401.5071624371 7612408.702034252)
8212,891292,0.4576,68.6077,-149.32442,POINT (405401.1550082766 7612406.929885607)
8213,891293,0.2387,68.607688,-149.32441599999999,POINT (405401.2671958844 7612405.586551941)
8214,891294,0.3533,68.60767299999999,-149.324411,POINT (405401.4074306429 7612403.907384865)
8215,891295,0.5412,68.60766,-149.324386,POINT (405402.3697188548 7612402.420331273)
8216,891296,0.5492,68.60764,-149.32438,POINT (405402.5295790127 7612400.182466945)
8217,891297,0.5187,68.60761600000001,-149.324361,POINT (405403.2014545493 7612397.478887199)
8218,891298,0.4859,68.607603,-149.32438,POINT (405402.3737555761 7612396.059484346)
8219,891299,0.5965,68.607596,-149.32437099999999,POINT (405402.7104101036 7612395.265623)
8220,891300,0.4202,68.607573,-149.324345,POINT (405403.6712706489 7612392.662712811)
8221,891301,0.3326,68.607576,-149.324333,POINT (405404.1720847408 7612392.978558826)
8222,891302,0.4006,68.60756500000001,-149.32433500000002,POINT (405404.0443964414 7612391.755882193)
8223,891303,0.3666,68.607545,-149.324331,POINT (405404.1228961031 7612389.521092965)
8224,891304,0.3337,68.60753000000001,-149.324331,POINT (405404.059725808 7612387.849613506)
8225,891305,0.4052,68.607516,-149.32431599999998,POINT (405404.6109934497 7612386.26650377)
8226,891306,0.4905,68.607501,-149.324305,POINT (405404.9953233656 7612384.578112076)
8227,891307,0.5037,68.607486,-149.324298,POINT (405405.216926584 7612382.895870308)
8228,891308,0.343,68.60746999999999,-149.324285,POINT (405405.6784100463 7612381.092971832)
8229,891309,0.4824,68.607458,-149.324271,POINT (405406.1974211253 7612379.734263857)
8230,891310,0.3176,68.60744100000001,-149.324273,POINT (405406.0444661991 7612377.842995335)
8231,891311,0.4455,68.60743000000001,-149.324261,POINT (405406.4863256504 7612376.5987943)
8232,891312,0.4398,68.607411,-149.324255,POINT (405406.6504041983 7612374.472362258)
8233,891313,0.4859,68.6074,-149.32426,POINT (405406.4006709544 7612373.254297851)
8234,891314,0.4524,68.607385,-149.324253,POINT (405406.6222767274 7612371.572056231)
8235,891315,0.464,68.607371,-149.324245,POINT (405406.888776118 7612369.999709162)
8236,891316,0.4455,68.60735600000001,-149.32421499999998,POINT (405408.0460701472 7612368.282106753)
8237,891317,0.4611,68.607345,-149.324201,POINT (405408.5692968119 7612367.034831269)
8238,891318,0.2438,68.60732800000001,-149.324183,POINT (405409.229985988 7612365.112814471)
